ID,text,patchSetNum,changeId,orderTime,createTime,commitTime,timeDiff,reviewStatus,fileNum,churn,authorNum,comments,patchsetCounts,Positive,Negative,Overall,Delta
6918,"Patch Set 1: AbandonedChris Aniszczyk wrote: ""I think we can get away with this since Tomasz is an IBMer and Remy is a committer/IBMer. I'll signify in the bug that this was done under the supervision of the Tech PMC.""",1,12744,2012/3/22 23:34,2012/3/22 23:30,2012/3/22 23:30,0,MERGED,25,1305,3,6,1,1,-1,0,0
6919,Patch Set 1: RestoredThe clause Chris mentioned doesn't apply here as Remy is an EGit committer but not a JGit committer.,1,12744,2012/3/22 23:46,2012/3/22 23:30,2012/3/22 23:30,0,MERGED,25,1305,3,6,1,1,-1,0,0
6920,"Patch Set 1: Verified; Looks good to me, approved; IP review completedIt's unfortunate but yes. We need to submit a CQ and wait :/",1,12744,2012/3/22 23:47,2012/3/22 23:30,2012/3/22 23:30,0,MERGED,25,1305,3,6,1,2,-2,-1,0
6921,"Patch Set 2: (5 inline comments)> I'm not sure do we really need another patch format. IMHO with git you can easily share patches through github/gerrit/git-servers/mail and so one.Currently, there is no way to apply a patch in JGit, see bug 361548. In EGit, the Compare Framework's Apply Patch command is used. It doesn't run smoothly with plain unified diffs which are currently generated by EGit, see bug 358527 for more info. The patch fixes the root cause and allows EGit to produce workspace-aware patches. The same thing is done for CVS. See http://help.eclipse.org/indigo/topic/org.eclipse.platform.doc.user/tasks/tasks-68c.htm and the section on Patch Root.",2,12745,2012/2/9 12:51,2012/2/6 15:14,2012/2/6 15:14,0,MERGED,8,368,2,3,7,1,-1,0,0
6922,"Patch Set 6: Verified; Looks good to me, approved; Unclean IP, do not check in- rebased- waiting for CQ to be approved",6,12745,2012/3/16 0:43,2012/3/16 0:38,2012/3/16 0:38,0,MERGED,15,498,3,6,7,2,-2,-1,0
6927,"Patch Set 1: (1 inline comment)All comments marked as Done, please have a look at the latest changeset.",1,12746,2011/12/18 15:48,2011/12/2 15:01,2011/12/2 15:01,0,MERGED,4,114,4,10,8,1,-1,0,0
6928,"Patch Set 3:Given the nature[1] of the test wouldn't a new project[2] be a better place for this patch? This makes even more sense if you consider bug 365535[3] as an extension to this kind of JGit API testing.[1] testing JGit API via JGit CLI[2] org.eclipse.jgit.pgm.test[3] ""Randomized tests for JGit API"", randomly execute JGit CLI commands and compare results with CGit",3,12746,2012/2/22 10:59,2011/12/18 15:37,2011/12/18 15:37,0,MERGED,8,352,3,6,8,1,-1,0,0
6929,Patch Set 3: (3 inline comments)* move this into a new projectDone.* this change needs a rebase and adaption of versions to 2.0Done.* this change will need a CQCould you please file it for me? I'm only allowed to start a CQ for projects for which I have commit rights.,3,12746,2012/2/23 10:52,2011/12/18 15:37,2011/12/18 15:37,0,MERGED,8,352,3,6,8,1,-1,0,0
6925,Patch Set 4:TODOs:* missing pom.xmlCould someone help me with this? I'm a total noob when it comes to maven.,4,12746,2012/2/23 10:52,2012/2/23 10:44,2012/2/23 10:44,0,MERGED,24,1337,1,2,8,1,-1,0,0
6924,"Patch Set 6:> if you agree I can push another patchset fixing these issuesSure, be my guest. Thx!",6,12746,2012/3/20 9:39,2012/3/13 12:42,2012/3/13 12:42,0,MERGED,24,1254,3,7,8,2,-1,1,1
6923,Patch Set 7: (3 inline comments)I only would like to see three classes being renamed. Other than that: Looks good to me,7,12746,2012/3/21 14:34,2012/3/19 16:20,2012/3/19 16:20,0,MERGED,25,1305,4,5,8,2,-1,1,1
6926,Patch Set 8:This change needs to go through formal IP review so we need to file a CQ for it.,8,12746,2012/3/22 22:44,2012/3/22 10:29,2012/3/22 10:29,0,MERGED,25,1305,4,6,8,1,-1,0,0
6930,"Patch Set 6:In reply to Christians remarks:I can see the point with respect to the Refs that are not otherwise referenced (users may want to use them during a Rebase, for example). However, this whole thing started out by some colleague (and me) being irritated by exactly such References. You do a Rebase, it finishes, and suddenly you have that ORIG_HEAD thing popping into your face from the HistoryView. Instead of the nice linear history you wanted to achieve by the Rebase, you suddenly have something looking very much like two branches....I think that turning the toggle into some Always/Unreferenced/Never switch would confuse the poor user too much. They would have some branch on a commit and no white label, but once the branch moves to the next commit, the white label would magically appear?So perhaps the solution to this could be to make the Additional Refs visible by default and put a button close to the ""Show All Branches"" button so that users can more easily suppress the Refs? In other words, invert the flag to mean ""Suppress Additional Refs""?",6,12748,2012/2/7 10:28,2012/2/7 8:08,2012/2/7 8:08,0,MERGED,7,118,2,3,8,3,-3,-1,0
6931,"Patch Set 8: Verified; Looks good to me, approved; IP review completedReflogWriter is a good idea, thanks Kevin.",8,12749,2012/3/21 21:30,2012/3/21 17:50,2012/3/21 21:16,3,MERGED,8,964,2,5,8,2,-1,1,1
6932,"Patch Set 5: Verified; Looks good to me, approved; IP review completedLooks good, we should mimic what cgit does.",5,12751,2012/3/21 21:05,2012/3/12 17:00,2012/3/21 20:59,219,MERGED,3,61,2,5,5,2,-1,1,1
6933,"Patch Set 3: Verified; Looks good to me, approved; IP review completedLooks good, thanks Kevin.",3,12753,2012/3/21 17:33,2012/3/20 1:03,2012/3/21 17:20,40,MERGED,2,242,2,5,3,2,-1,1,1
6934,"Patch Set 1: Looks good to me, approvedSimple refactoring to allow overriding, approved.",1,12754,2012/3/21 15:33,2012/3/21 12:44,2012/3/21 12:44,0,MERGED,1,7,1,3,1,2,-1,1,1
6935,"Patch Set 1: Verified; Looks good to me, approvedVisual code review and testing complete.  Looks good.   Tested various literals, blank nodes and nested blank nodes.  GETs returned resources as expected.",1,12755,2012/3/21 14:57,2012/3/19 17:15,2012/3/19 17:26,0,MERGED,6,919,1,3,1,2,-1,1,1
6936,"Patch Set 1: IP review completedVisual code review and testing complete.  Looks good.   Tested various literals, blank nodes and nested blank nodes.  GETs returned resources as expected.",1,12755,2012/3/21 14:57,2012/3/19 17:15,2012/3/19 17:26,0,MERGED,6,919,1,3,1,2,-1,1,1
6937,Patch Set 4:Stefan: I incorporated your feedback and combined this change with the changes to the rebase dialogs.,4,12757,2012/3/19 16:24,2012/3/19 16:22,2012/3/19 16:22,0,MERGED,5,84,3,5,5,1,-1,0,0
6938,"Patch Set 1: Verified; Looks good to me, approved; IP review completed- unclear why change Ie2d1518f5f6a72a0d409285d553e378379456223 which is depending on this change could be merged with this change pending in review- this change is required to fix the test errors in change Ie2d1518f5f6a72a0d409285d553e378379456223",1,12758,2012/3/19 21:54,2012/3/18 23:36,2012/3/18 23:37,0,MERGED,2,57,3,5,1,2,-2,-1,0
6939,"Patch Set 1:Apologies, I did not see there was a dependency to this change when I cherry picked the ProjectUtil test change and committed it.",1,12758,2012/3/20 15:05,2012/3/18 23:36,2012/3/18 23:37,0,MERGED,2,57,3,5,1,1,-1,0,0
6941,"Patch Set 1: Looks good to me, but someone else must approvePing. It's a one-liner, except for the test.",1,12762,2012/3/15 12:51,2012/1/30 15:34,2012/1/30 15:34,0,MERGED,2,38,1,1,4,2,-1,1,1
6940,"Patch Set 2: Looks good to me, but someone else must approve; IP review completedrebased",2,12762,2012/3/18 0:14,2012/3/18 0:13,2012/3/18 0:13,0,MERGED,2,38,2,4,4,2,-1,1,1
6942,"Patch Set 4: Verified; Looks good to me, approved; IP review completedLooks good, thanks.",4,12762,2012/3/18 13:18,2012/3/18 0:13,2012/3/18 13:08,12,MERGED,2,38,2,5,4,2,-1,1,1
6944,"Patch Set 1: IP review completedVery nice :-)When the repository is selected in the Repositories View (or any node under the repository) the icon in the git toolbar looks disabled even when actions ""Abort"" and ""Continue"" in the drop-down are enabled. I think this is a general problem and selection of nodes in Repositories View doesn't enable corresponding git actions in git toolbar but it should do so. Probably some adapter to RepositoryViewNode types is missing here.I think this drop-down should be also added to the staging view as this is a very convenient place to find and resolve conflicts.",1,12765,2012/3/15 6:31,2012/3/11 23:10,2012/3/12 8:21,9,MERGED,9,188,4,6,3,2,-2,-1,0
6945,Patch Set 1:Let's proceed with this review. I'll provide separate changes for mentioned issues in separate changes.,1,12765,2012/3/15 6:41,2012/3/11 23:10,2012/3/12 8:21,9,MERGED,9,188,4,6,3,1,-1,0,0
6946,"Patch Set 1:Good catch Stefan! Yes, we cannot disable rebase icon because the drop down menu will be also disabled, but we can prevent action from being executed ... maybe also add an information dialog, but I'm not sure about this idea. I'll push another version in a minute ;)",1,12765,2012/3/15 17:51,2012/3/11 23:10,2012/3/12 8:21,9,MERGED,9,188,4,6,3,2,-2,-1,0
6943,Patch Set 2:* rebased* rebase button action will be disable when selected repository is in rebasing state,2,12765,2012/3/15 17:52,2012/3/15 17:43,2012/3/15 17:43,0,MERGED,10,248,2,4,3,1,-1,0,0
6947,"Patch Set 1: Looks good to me, but someone else must approveif submitted, this makes I9f5998fd1094c390c20cd5ecab7f1942cabb9164 obsolete",1,12769,2012/3/15 14:31,2012/3/15 14:21,2012/3/15 14:22,0,MERGED,4,62,3,5,1,2,-2,-1,0
6948,"Patch Set 4: Verified; Looks good to me, approved; IP review completed- rebased- I meant the paste button near the refspec field, tried again and it works, don't know what I did before",4,12773,2012/3/15 0:07,2012/2/21 1:04,2012/3/14 23:45,550,MERGED,2,197,1,3,4,2,-1,1,1
6949,Patch Set 6:Do you mean paste in the URI field?That wasn't previously supported I believe.  This commit should not affect anything regarding which fields support paste.,6,12774,2012/3/14 0:29,2012/2/20 22:51,2012/3/13 15:59,521,MERGED,3,165,3,5,7,1,-1,0,0
6950,"Patch Set 3: Verified; Looks good to me, but someone else must approve; IP review completed",3,12778,2012/3/14 13:46,2012/3/14 12:26,2012/3/14 12:26,0,MERGED,1,3,3,4,3,2,-1,1,1
6951,"Patch Set 8: Verified; Looks good to me, approved; IP review completedLooks good, thanks Kevin for further iterating.",8,12783,2012/3/14 1:00,2012/3/14 0:01,2012/3/14 0:14,0,MERGED,2,391,2,5,8,2,-1,1,1
6952,"Patch Set 3: Verified; Looks good to me, approved; IP review completed- fixed typo- rebased",3,12787,2012/3/13 23:11,2012/3/13 23:10,2012/3/13 23:10,0,MERGED,2,12,2,4,3,2,-1,1,1
6957,"Patch Set 1: (6 inline comments)very likely you didn't miss anything. the refresh button does still call reload, which re-gets the diff from the cache - but if all goes well (actually there is not much room for not-going-well :)) it has no effect, as the listeners already updated it to the correct state. shall i remove the refresh button, or leave it as a ""emergency button"" if something goes out of sync?new patchset ahead.",1,12789,2012/3/9 7:17,2012/3/8 16:04,2012/3/8 16:04,0,MERGED,6,248,3,4,9,1,-1,0,0
6953,"Patch Set 2:IMO we should keep the refresh button, it's handy to be able to explicitly trigger refresh e.g. after doing changes outside the workbenchPlease update the commit message so that we can submit this change when Jens reviewed it.On which platform do you see test failures ? Which test is failing ?",2,12789,2012/3/9 9:33,2012/3/9 7:40,2012/3/9 7:40,0,MERGED,6,246,3,5,9,1,-1,0,0
6954,"Patch Set 2:i see the test failure on my gentoo linux in a Xephyr nested x server, running the StagingViewTest solely. it fails because the selection of the repository node in the (inactive!) repository view in the background does not trigger a selection event. this causes the staging view to not do anything - and the test fails. it works when i manually activate the view and click on the repository node - no idea whats wrong with the test.new patchset with new commit message is coming up...",2,12789,2012/3/9 9:55,2012/3/9 7:40,2012/3/9 7:40,0,MERGED,6,246,3,5,9,2,-3,-1,-1
6958,Patch Set 3: (3 inline comments)could we programmatically activate the repositories view to fix this test failure ?,3,12789,2012/3/9 10:03,2012/3/9 9:57,2012/3/9 9:57,0,MERGED,6,246,3,5,9,1,-1,0,0
6959,"Patch Set 3: (3 inline comments)comments processed. i don't know much about swtbot, somebody else will have to answer this...",3,12789,2012/3/9 10:57,2012/3/9 9:57,2012/3/9 9:57,0,MERGED,6,246,3,5,9,1,-1,0,0
6956,"Patch Set 5:test failure seems to be a false match - the test runs without problem in the IDE, can sombody verify?",5,12789,2012/3/9 13:24,2012/3/9 10:56,2012/3/9 13:12,2,MERGED,6,246,2,7,9,1,-1,0,0
6960,"Patch Set 7: Looks good to me, but someone else must approve; IP review completed- rebased- waiting for Jens to also review this change",7,12789,2012/3/12 12:52,2012/3/12 8:30,2012/3/12 8:30,0,MERGED,6,246,4,6,9,2,-1,1,1
6961,"Patch Set 7: (3 inline comments)ok, i also changed the refresh action to trigger a complete recalculation of the index diff :) it's hard to get the index diff cache out of sync, but i can verify that at least a complete calculation starts if i press the button ;)",7,12789,2012/3/13 15:28,2012/3/12 8:30,2012/3/12 8:30,0,MERGED,6,246,4,6,9,2,-1,1,1
6955,"Patch Set 9: Verified; Looks good to me, approved; IP review completedLooks good, thanks Markus!",9,12789,2012/3/13 16:59,2012/3/13 15:55,2012/3/13 15:55,0,MERGED,6,345,3,5,9,3,-1,1,2
6962,"Patch Set 2:This commit was only aimed at fixing an NPE, it does not change the appearance of the revert failure dialog when failing paths don't exist but unmerged paths do.I would be happy to improve it to show what unmerged paths exist and instructions for committing them but it should probably be in a different change since it will required a JGit change to the RevertCommand to expose the unmerged paths.",2,12792,2011/12/14 22:10,2011/12/7 23:11,2011/12/14 17:29,162,MERGED,3,30,3,8,2,2,-3,-1,-1
6963,Patch Set 1:I think you need to update the CommitCommentPayloadTest.updateFields unit test as well to use a CommitComment,1,12798,2011/12/14 0:44,2011/12/14 0:40,2011/12/14 0:40,0,MERGED,1,8,2,3,2,1,-1,0,0
6964,"Patch Set 2: Looks good to me, approved; IP review completedyeah, this fixes the build problem on hudson.eclipse.org",2,12801,2011/12/13 15:30,2011/12/13 15:18,2011/12/13 15:22,0,MERGED,1,2,2,9,2,2,-2,-1,0
6965,"Patch Set 3: (5 inline comments)Just a few more minor comments, also could you add yourself as the contributor in all the header commentsContributors:   Jason Tsay (GitHub Inc.) - initial API and implementationYou can see an example in the IGitHubConstants class.",3,12803,2011/11/21 22:43,2011/11/12 0:02,2011/11/21 11:51,227,MERGED,10,1742,3,4,9,1,-1,0,0
6966,"Patch Set 4: Do not submit(8 inline comments)A few minor comments.Also, could you please rebase on top of master.This will require resolving a conflict in AllHeadlessTests since that class was reformatted to have once test per line so that adding new tests only involves modifying a single line.",4,12803,2011/11/29 22:11,2011/11/12 0:02,2011/11/26 5:13,341,MERGED,49,3210,3,4,9,2,-2,-1,0
6967,"Patch Set 1: Looks good to me, but someone else must approve; IP review completedFrom my side ok. Let's fix the API!",1,12833,2011/12/7 7:40,2011/11/26 22:40,2011/12/6 22:49,240,MERGED,2,27,3,5,2,2,-1,1,1
6968,"Patch Set 2:Addressed comments, it now uses the same logic as when creating a branch from the repositories view.",2,12840,2011/12/2 16:39,2011/12/2 16:37,2011/12/2 16:37,0,MERGED,1,34,2,4,2,1,-1,0,0
6969,"Patch Set 2: Looks good to me, approved; IP review completed- fixed typo in commit message- give credit to Vadim who has pointe out the problem",2,12841,2011/12/6 22:42,2011/12/6 22:10,2011/12/6 22:10,0,MERGED,1,2,2,5,2,2,-2,-1,0
6970,Patch Set 1:- can we close the associated bug ?- I will cherry-pick this to stable-1.2 as this was a bug confusing quite a number of users,1,12857,2011/12/3 8:24,2011/12/2 13:27,2011/12/2 13:27,0,MERGED,1,72,4,6,1,1,-2,-1,-1
6971,"Patch Set 1: Looks good to me, but someone else must approveThe change looks good to me. Sorry for missing the dependency nuance. I filed bug 365397 against API Tools to prevent this kind of situations in the future. Do you have a bug for dropping support for 3.4? I'm feeling obliged to update the code once you bump the dependency to 3.6.",1,12861,2011/12/2 9:12,2011/12/1 23:18,2011/12/1 23:18,0,MERGED,2,100,2,3,1,2,-2,-1,0
