ID,text,patchSetNum,changeId,orderTime,createTime,commitTime,timeDiff,reviewStatus,fileNum,churn,authorNum,comments,patchsetCounts,PREDICTED
3726,Change has been successfully cherry-picked as 61fc9da45f845ae98d8e0f159bac6a4c2f39ddd7 by Noel Grandin,4,3340,2016-07-19 05:53:21,2016-07-15 12:08:12,2016-07-18 09:12:06,20,MERGED,5.0,128.0,3,4,4,positive
3742,Change has been successfully cherry-picked as b1a6d157683b8182089ed5854179c8da8c416304 by Caol├ín McNamara,4,3355,2016-07-18 09:58:42,2016-07-16 15:03:34,2016-07-18 09:55:33,0,MERGED,1.0,4.0,3,4,5,positive
3778,Change has been successfully cherry-picked as b719a57d5ff2a88dba6234a7064aca6ad5a44089 by Eike Rathke,1,3381,2016-07-15 19:59:28,2016-07-10 17:37:52,2016-07-11 21:03:30,94,MERGED,2.0,22.0,4,11,1,positive
3788,Change has been successfully cherry-picked as ab000ab60d67402487c49428cdd9562dd8aadfee by Norbert Thiebaud,2,3390,2016-07-15 15:10:22,2016-05-18 08:03:36,2016-05-18 08:06:44,1399,MERGED,1.0,3.0,4,7,2,positive
3789,Change has been successfully pushed.,3,3391,2016-07-15 14:08:24,2016-07-15 10:02:57,2016-07-15 14:07:35,0,MERGED,1.0,9.0,1,2,3,positive
3791,Change has been successfully cherry-picked as 6e72f0251bb8767942edf74f612547c12ca0cdf1 by Stephan Bergmann,9,3393,2016-07-15 14:05:46,2016-07-12 06:21:27,2016-07-15 14:03:20,0,MERGED,279.0,1807.0,2,3,9,positive
3792,Patch Set 2:> luckily FUNCLIB_EUROTOOL is casted to sal_uInt8 before the shift so the result is 0x0000 (or undefined?)Not true. (sal_uInt8 << 12) is promoted to int before casted to sal_uInt16. The result is 0x1000.,2,3394,2016-07-15 12:28:00,2016-07-14 15:07:45,2016-07-15 08:17:59,4,MERGED,1.0,19.0,2,3,4,positive
3821,"Patch Set 5:it looks like we still owe you some answers to your questions :)the only way to build with python 2 is to use --enable-python=system and set PYTHON, PYTHON_CFLAGS and PYTHON_LIBS variables manually to the right values, i.e. PYTHON_CFLAGS=`pkg-config --cflags python` PYTHON_LIBS=`pkg-config --libs python` before running autogen.sh(this is deliberately inconvenient so that newbies don't do it by accident)the only easy way to run all python tests is ""make check"" but that will run all tests, the faster way is to run every PythonTest_foo that exists manually via ""make PythonTest_foo"".unfortunately it often happens that broken commits are pushed to master and that will break your jenkins build here too if your change is based on the broken master, probably that's what happened here in some cases.",5,3416,2016-04-19 14:15:44,2016-03-01 04:22:10,2016-04-18 13:18:14,24,MERGED,1.0,629.0,4,8,8,positive
3825,"Patch Set 1:I found this copy of six in source control. Is it something that this module could rely on, or is it too unrelated to this module?https://github.com/LibreOffice/core/blob/master/solenv/gdb/six.pyAlso, how do I test different Python versions? I wasn't able to find a way to pick which Python version the tests ran under. Thanks!",1,3416,2016-03-07 15:43:31,2016-03-01 04:22:10,2016-03-03 03:03:33,108,MERGED,1.0,621.0,3,8,8,positive
3829,Change has been successfully cherry-picked as f9ef86c7a1c10e16c4aa4988706047058ef7f167 by Miklos Vajna,1,3420,2016-07-14 07:27:50,2016-07-13 07:49:11,2016-07-13 21:09:04,10,MERGED,1.0,71.0,4,7,1,positive
3866,"Patch Set 4:ouch, it was a post vacation lapse of concentration. thanks for noticing",4,3452,2016-07-12 17:48:40,2016-06-29 23:11:39,2016-07-12 17:18:45,0,MERGED,3.0,105.0,2,5,5,positive
3871,"Patch Set 5: Code-Review-1@Noel - Yes, that would be nicer. At the moment it still feels hacky. I will look into it",5,3454,2016-07-12 06:11:40,2016-07-04 16:30:42,2016-07-08 07:07:50,95,MERGED,20.0,292.0,3,4,7,positive
3887,Change has been successfully cherry-picked as f0da69b41b1d8aa963887c743ce2ff981691b8db by Michael Meeks,3,3466,2016-07-12 19:14:07,2016-07-08 13:16:27,2016-07-12 15:14:39,3,MERGED,12.0,276.0,3,4,3,positive
3888,Change has been successfully cherry-picked as dd48972fc2b66ec2810db1a7cdf673fd5b0e9c40 by pranavk,2,3467,2016-07-12 18:31:27,2016-07-12 14:40:03,2016-07-12 16:55:15,1,MERGED,2.0,4.0,2,3,2,positive
3903,Change has been successfully cherry-picked as 897049ef655d09f477c4c766221a5b1b42087d63 by Eike Rathke,2,3478,2016-07-12 12:16:23,2016-07-07 10:13:30,2016-07-07 11:45:51,120,MERGED,1.0,2.0,3,3,2,positive
3904,Change has been successfully cherry-picked as 2fd00e59ad6cf55c4fc621724de863947ef6dcf6 by Eike Rathke,2,3479,2016-07-12 12:09:41,2016-07-07 06:16:21,2016-07-07 06:24:22,125,MERGED,1.0,10.0,3,3,2,positive
3909,Change has been successfully cherry-picked as e12fbdd64b83f988191b8d085c99467fd8a52555 by Noel Grandin,1,3483,2016-07-12 09:33:33,2016-07-12 09:31:25,2016-07-12 09:32:41,0,MERGED,1.0,15.0,3,6,1,positive
3914,Patch Set 1:(1 comment)nice idea,1,3487,2016-06-22 13:48:42,2016-06-22 10:08:45,2016-06-22 10:09:04,3,MERGED,23.0,168.0,3,8,2,positive
3916,Change has been successfully cherry-picked as 52b91f3454394a1792dec018804bf2c969f564e5 by Noel Grandin,2,3487,2016-07-12 08:45:16,2016-06-22 10:08:45,2016-07-04 13:01:52,187,MERGED,22.0,167.0,3,5,2,positive
3918,"Patch Set 1:Lubo┼í, consider this as a suggestion for the regression caused by your earlier change.  This seems like a likely place and way to resolve the issue and worked nicely, but you will likely have a better big picture understanding of possible implications.",1,3489,2016-07-06 08:31:09,2016-07-06 07:04:04,2016-07-06 07:04:04,1,MERGED,3.0,11.0,4,8,1,positive
3926,Change has been successfully cherry-picked as 18b904faafb756fd28d40467153d191122f6a731 by Eike Rathke,1,3495,2016-07-11 19:04:15,2016-07-05 09:16:51,2016-07-05 09:21:32,153,MERGED,1.0,19.0,4,5,2,positive
3962,Change has been successfully cherry-picked as b8c8b0d0c2bb2a1ce61e4d94d0a3e0636db658fa by Noel Grandin,3,3527,2016-07-11 06:32:01,2016-07-05 13:33:20,2016-07-11 05:54:30,0,MERGED,9.0,139.0,4,6,3,positive
4002,Change has been successfully cherry-picked as 94a001bc62abc4e561e99fdd82c7eee46579fe4e by Katarina Behrens,1,3554,2016-07-08 20:07:09,2016-07-07 14:17:30,2016-07-07 14:17:30,29,MERGED,2.0,74.0,4,6,2,positive
4007,Change has been successfully cherry-picked as b9c9bf666b4eb7ee4568fe155a2c8b50a02c4ad5 by Eike Rathke,1,3556,2016-07-08 17:36:00,2016-07-06 10:48:08,2016-07-06 10:48:08,54,MERGED,1.0,9.0,4,6,2,positive
4027,Change has been successfully cherry-picked as 729c99e9b9a70c3564fe92d7a4d2a0d8027e8446 by Caol├ín McNamara,3,3573,2016-07-08 09:28:55,2016-07-07 21:35:45,2016-07-08 05:21:30,4,MERGED,1.0,2.0,3,4,4,positive
4046,Change has been successfully cherry-picked as d1a32a01be704cf91ec1c2b779f21784e8c443a7 by Andras Timar,3,3590,2016-07-07 19:49:37,2016-07-06 09:45:41,2016-07-07 13:47:43,6,MERGED,1.0,21.0,2,3,3,positive
4054,Change has been successfully pushed.,2,3598,2016-07-07 12:46:44,2016-07-07 12:19:52,2016-07-07 12:44:43,0,MERGED,1.0,1.0,2,4,2,positive
4057,"Patch Set 1: Code-Review-1> IMHO I think there still is something wrong with FV: > PartType value of -2 is evaluated in the function as FALSE, see > https://bugs.documentfoundation.org/show_bug.cgi?id=100646#c0 >  > Please tell me if I'm right or wrong. In the first case I will > amend my patch set to a better fix, in the second case I will > abandon this submission and try to learn from your explanation.Bah, you're right, the ""boolean"" is evaluated completely strange in ScGetZw() where we have if(fF > 0.0){}else{} so actually all values <=0 act as FALSE. What a nonsense..So that should be changed from double fF to bool bF and all functions calling ScGetZw() should obtain the argument value using GetBool() instead of GetDouble().We probably will have to mention that change in the release notes, because it may alter calculation results, even if from wrong to right ...",1,3600,2016-07-05 09:38:20,2016-07-04 11:36:55,2016-07-04 11:36:55,22,MERGED,1.0,7.0,3,8,4,positive
4105,Change has been successfully cherry-picked as 04081b6907132c867041dd492408b5349f26cd42 by Michael Stahl,1,3642,2016-07-05 14:37:28,2016-06-30 15:56:00,2016-06-30 16:19:11,118,MERGED,18.0,103.0,4,5,1,positive
4150,"Patch Set 3:Odd. Works for me with this in place, revert it again and it fails, put it back and its fine.",3,3679,2016-06-29 16:29:35,2016-06-21 13:47:22,2016-06-29 16:27:13,0,MERGED,5.0,42.0,4,7,3,positive
4153,Change has been successfully cherry-picked as f76b8d1cfe07e84744bc57a22e815d347f3f8f23 by Justin Luth,1,3680,2016-07-04 15:32:04,2016-07-04 09:07:00,2016-07-04 09:11:05,6,MERGED,4.0,24.0,3,5,1,positive
4160,Change has been successfully cherry-picked as 4e3ed5aeb5c998ee4077138fe802b471bea9fcb2 by Noel Grandin,2,3686,2016-07-04 12:30:24,2016-07-01 11:30:38,2016-07-04 06:54:58,5,MERGED,3.0,8.0,3,5,2,positive
4169,Change has been successfully cherry-picked as 428e23f4f7025506e767d895e9b46492a8432aed by jan iversen,2,3693,2016-07-04 06:11:50,2016-07-03 17:24:00,2016-07-04 06:09:01,0,MERGED,45.0,110.0,3,5,3,positive
4171,Change has been successfully cherry-picked as 00dd9cf513826282f3036be8483615dd665bfeb6 by Samuel Mehrbrodt,4,3694,2016-07-04 08:17:32,2016-07-01 15:14:00,2016-07-04 08:15:51,0,MERGED,1.0,6.0,3,5,4,positive
4183,"Patch Set 3: Code-Review+1This is odd.. with this change that removes the Text format I couldn't reproduce the cases for which commits 61c39eae570d6d6040b65bfe93127b30e6080cc8 and cc5b8609490637e3a19761a965af9fdd47310954 introduced the Text format, not even when creating such document in a version that still wrote theoffice:value-type=""float"" office:value=""0"" for <text:p>#DIV/0!</text:p>instead of the newoffice:value-type=""string"" office:string-value="""" calcext:value-type=""error""Test case used: A1:A3 : {=B1:B3}   matrix formula B1 : 1 B2 : =1/0 B3 : =VLOOKUP(""x"",C3:D3,2,0) C3 : xwhich produces #DIV/0! in B2 and A2 and an empty cell result in B3 and A3, which upon loading are preserved.So I think removing the Text format assignment here does not break the cases for which it was introduced..Markus, what do you think?",3,3704,2016-06-28 18:12:25,2016-06-17 19:22:02,2016-06-23 09:27:43,128,MERGED,3.0,15.0,5,8,3,positive
4190,Change has been successfully cherry-picked as cc503abb860c33a54a188640a5962dbdf7052284 by Markus Mohrhard,7,3708,2016-07-04 00:01:47,2016-06-24 00:10:25,2016-07-01 21:32:52,50,MERGED,4.0,102.0,4,5,7,positive
4210,Change has been successfully cherry-picked as 4760c44c80e6dece5fe1a2e170b0f69c500a9681 by Samuel Mehrbrodt,2,3725,2016-07-01 13:31:53,2016-06-16 10:33:39,2016-06-16 16:07:35,357,MERGED,8.0,207.0,5,10,2,positive
4228,Change has been successfully cherry-picked as 0f95f4f99cf09b597cb9d7b575aed7ba776919dd by Marco Cecchetti,2,3743,2016-07-01 09:42:11,2016-06-17 14:22:47,2016-07-01 09:37:40,0,MERGED,2.0,208.0,3,4,2,positive
4321,"Patch Set 1:Hmm... I'm not convinced that misusing a toolbox controller as a way to place a control inside a .ui file is a good approach in general. It might be fine for simple controls like comboboxes, because those can be placed on a ""classic"" toolbar too, but using it for a whole panel seems like overkill. Why not register SlideTransitionPane as a proper glade control, and use it directly?About the late init problem: You can try some kind of event notification. If none of the existing notifications proves to be useful - you can use the dispatch status updates mechanism. (And of course making the whole notebookbar init much later is an option too, but I have no idea how hard it would be.)",1,3828,2016-06-02 22:34:15,2016-06-02 13:43:45,2016-06-02 20:35:37,1,MERGED,11.0,610.0,3,5,9,positive
4323,"Patch Set 1: Code-Review+1In cases like this document, there really ought just to be the ""standard"" style that gets inherited since no new style information is added.  No converted styles ought to be needed.  This unit test needs to be updated before any fixes can be made.",1,3830,2016-06-27 18:55:32,2016-06-27 14:03:26,2016-06-27 14:03:26,4,MERGED,1.0,20.0,4,6,1,positive
4336,Change has been successfully cherry-picked as 9b7efe43b62a786a812e1ca9e27a2fa7848ce795 by Markus Mohrhard,3,3842,2016-06-28 03:33:22,2016-06-27 17:26:51,2016-06-28 00:18:57,3,MERGED,3.0,8597.0,3,4,3,positive
4343,Change has been successfully cherry-picked as c6db7f77386e4e3a8c3ec97be4eb42c74556141f by Caol├ín McNamara,7,3849,2016-06-27 20:25:48,2016-06-16 19:09:45,2016-06-20 09:35:11,178,MERGED,2.0,39.0,3,4,7,positive
4356,Patch Set 3:@Maxim Monastirsky: Thank you very much for pointers! I've just updated repo and started the build. Tomorrow I will check if it works :),3,3856,2016-06-08 21:00:33,2016-05-31 14:57:13,2016-06-08 17:10:31,3,MERGED,12.0,1312.0,3,7,14,positive
4364,Change has been successfully cherry-picked as fda68426374ed915783fd306c2f56463c757774a by Miklos Vajna,1,3860,2016-06-27 10:39:04,2016-06-27 09:26:57,2016-06-27 09:26:57,1,MERGED,3.0,9.0,3,5,1,positive
4374,"Patch Set 26: Code-Review+2> Thanks for the tweaks you've done to my changes. Overall, how do > you see the commit now?Looks good - let's have it in. Thanks a whole lot for your work & perseverance!",26,3864,2016-06-20 22:31:01,2016-05-02 17:07:23,2016-06-20 00:23:13,22,MERGED,25.0,1257.0,3,8,40,positive
4411,Change has been successfully cherry-picked as feb6a07259c57ab00118f197ef2b3e1d5575c48e by Noel Grandin,2,3899,2016-06-26 06:14:38,2016-06-15 16:40:38,2016-06-24 16:37:17,37,MERGED,2.0,16.0,4,5,2,positive
4419,Change has been successfully cherry-picked as 822aac91426848ae36fb5a6bd5ee55db6b60de6a by Markus Mohrhard,1,3906,2016-06-25 13:27:11,2016-06-25 06:27:48,2016-06-25 06:27:48,6,MERGED,1.0,2493.0,4,5,1,positive
4440,"Patch Set 8:(2 comments)Two places where you don't increment the iterator after erase, otherwise looks great.",8,3927,2016-06-24 06:40:10,2016-06-22 20:40:20,2016-06-23 16:14:40,14,MERGED,5.0,396.0,4,6,9,positive
4441,Change has been successfully cherry-picked as d945e97d8f85465f04f59fd197ded2edb56caac3 by Miklos Vajna,8,3927,2016-06-24 08:51:46,2016-06-22 20:40:20,2016-06-23 16:14:40,16,MERGED,5.0,396.0,4,6,9,positive
4477,Change has been successfully cherry-picked as ebad0ff6da52d3f3bf9ca026ed2699df0673ce76 by Jan Holesovsky,2,3959,2016-06-23 09:43:23,2016-06-21 06:34:45,2016-06-23 09:38:24,0,MERGED,1.0,92.0,3,5,2,positive
4480,Change has been successfully cherry-picked as d43f4390e006716ca538ad92d09bd012179efd66 by jan iversen,6,3962,2016-06-23 10:14:58,2016-05-17 17:04:40,2016-06-10 06:53:23,315,MERGED,8.0,44.0,3,4,7,positive
4484,Change has been successfully cherry-picked as ea5a5b1dbb669415586520c2b0c526b133aa07e4 by jan iversen,1,3965,2016-06-23 10:01:21,2016-06-21 08:45:30,2016-06-21 09:02:44,48,MERGED,6.0,21.0,4,5,1,positive
4494,Patch Set 1:Wow - that was quick =),1,3972,2016-06-20 14:47:51,2016-06-20 13:56:35,2016-06-20 13:56:58,0,MERGED,162.0,1552.0,3,4,4,positive
4499,Change has been successfully cherry-picked as 228c25fd17727660a3372307e3f73dbcff5e71d2 by Markus Mohrhard,7,3975,2016-06-22 23:04:49,2016-06-17 14:21:06,2016-06-21 23:19:03,23,MERGED,4.0,37.0,4,6,7,positive
4511,Change has been successfully cherry-picked as 7e2ad84c9f77116b8faa27c0db6fd3dd26b68bc9 by Samuel Mehrbrodt,1,3986,2016-06-22 07:34:03,2016-06-21 11:38:08,2016-06-21 11:38:08,19,MERGED,1.0,2.0,4,10,1,positive
4515,"Patch Set 1:I guess I could update the directory structure, and negotiate with the dictionary/extension maintainers to do the same. It feels like a bit of a hassle, but I think it'd be important to keep having the same structure.What would be your suggestion?",1,3989,2016-06-21 00:52:34,2016-06-07 05:57:42,2016-06-08 12:23:14,300,MERGED,1.0,3.0,4,11,2,positive
4518,Change has been successfully cherry-picked as efd52e4e0ec6f706560e17f86ec4952f5315f41f by Christian Lohmaier,1,3989,2016-06-21 23:06:12,2016-06-07 05:57:42,2016-06-08 12:23:14,322,MERGED,1.0,3.0,4,11,2,positive
4520,Change has been successfully cherry-picked as 47a17fa8d017b12c6e15f3ec5566fcbff96a3118 by Ashod Nakashian,2,3991,2016-06-21 23:07:36,2016-06-21 12:19:13,2016-06-21 12:31:12,10,MERGED,1.0,2.0,3,3,2,positive
4551,Change has been successfully cherry-picked as b65f46127a9a1042edd4198f4a44820d7ea357a6 by Thorsten Behrens,1,4018,2016-06-20 22:29:35,2016-06-17 14:55:08,2016-06-17 14:55:08,79,MERGED,1.0,7.0,4,12,1,positive
4569,Change has been successfully cherry-picked as 72cd79fa1ff3e385eec5a2aed380aa9a776d1a07 by Stephan Bergmann,1,4032,2016-06-20 12:43:29,2016-06-17 19:58:09,2016-06-17 20:22:23,64,MERGED,1.0,6.0,4,10,1,positive
4600,Change has been successfully cherry-picked as 505b83487ff82e400d1467a3ee0c6112506d7a3f by Markus Mohrhard,1,4058,2016-06-20 00:41:33,2016-06-17 16:49:26,2016-06-19 23:11:47,1,MERGED,3.0,53.0,3,5,1,positive
4633,Patch Set 3:You are doing a fantastic job adding test cases (Markus and Eike will review  the patches) and we look forward to see more.However I can see you have not submitted a license statement:https://wiki.documentfoundation.org/Development/Developers,3,4091,2016-06-18 11:23:34,2016-06-17 18:19:57,2016-06-17 20:48:59,14,MERGED,1.0,2163.0,4,6,4,positive
4648,Change has been successfully cherry-picked as 9d6f4cf26e59b846bcdf4139c6aeb76db5a554f7 by Ashod Nakashian,2,4105,2016-06-17 23:32:49,2016-06-05 01:29:30,2016-06-16 21:36:08,25,MERGED,3.0,46.0,3,5,2,positive
4706,Change has been successfully cherry-picked as 60fdcda65bad242f99895cb453182578250fbdea by Ashod Nakashian,1,4158,2016-06-16 12:00:02,2016-06-16 11:28:58,2016-06-16 11:40:02,0,MERGED,5.0,33.0,2,3,1,positive
4719,"Patch Set 7: Code-Review+2 Verified+1Yup, this one looks good.",7,4170,2016-06-16 07:41:57,2016-06-04 15:03:32,2016-06-15 19:41:13,12,MERGED,1.0,20.0,4,5,8,positive
4720,Change has been successfully cherry-picked as bd4ef2734b60d2188874178f173c9163ced09ce7 by Eike Rathke,7,4170,2016-06-16 07:42:05,2016-06-04 15:03:32,2016-06-15 19:41:13,12,MERGED,1.0,20.0,4,5,8,positive
4737,Change has been successfully cherry-picked as fca1c92a2b79480f7842a90698115ae862442df9 by Takeshi Abe,3,4186,2016-06-16 03:10:50,2016-06-15 11:32:44,2016-06-16 00:48:33,2,MERGED,1.0,41.0,3,5,3,positive
4752,Change has been successfully cherry-picked as a00757e75b7d55239f97c1ca9e50c68252ff227f by Katarina Behrens,3,4201,2016-06-15 20:26:41,2016-06-08 11:43:53,2016-06-15 12:59:27,7,MERGED,12.0,161.0,3,4,3,positive
4779,"Patch Set 2:Ashod: Thanks for the review! :-)Mike: Actually -1 is enough for marking that you still want to work on the patch; with -2, somebody could mis-interpret that, and drop the patch completely...",2,4222,2016-05-26 05:42:43,2016-05-12 09:23:37,2016-05-16 13:17:10,232,MERGED,5.0,245.0,3,6,4,positive
4813,Change has been successfully cherry-picked as 6eebac959595f4bd7d4bd40c8325f1bc2782b3b8 by Noel Grandin,1,4254,2016-06-14 11:20:52,2016-06-14 00:19:52,2016-06-14 00:19:52,11,MERGED,2.0,47.0,4,5,1,positive
4847,Patch Set 3:> And a -1 to mark the missing filer bits from the earlier review.I didn't quite understand what 'filter bits' mean. Is it something relating to filter tests? If you could suggest any code pointer that would be helpful. Thank you.,3,4284,2016-04-07 18:37:13,2016-03-30 06:17:01,2016-04-07 18:21:04,0,MERGED,12.0,71.0,4,9,6,positive
4862,"Patch Set 2:@jan et al. Can we please have a review of this patch, seems like a good patch.",2,4295,2016-06-08 06:08:24,2016-03-16 19:35:54,2016-03-16 20:36:08,2001,MERGED,44.0,6264.0,6,10,2,positive
4952,"Patch Set 8: Code-Review-1(1 comment)glad to see you are persevering Xisco, sorry this is taking so long!",8,4374,2016-06-09 11:47:21,2016-05-29 19:10:21,2016-06-09 10:16:11,1,MERGED,2.0,60.0,2,3,9,positive
4963,Change has been successfully cherry-picked as a7220f6a19556b982bedb52c87d8d345eab85118 by Akshay Deep,3,4382,2016-06-09 20:54:08,2016-06-07 23:52:13,2016-06-09 14:29:07,6,MERGED,10.0,41.0,3,5,3,positive
4980,Change has been successfully cherry-picked as d368560882e8a4567f3328ce877b6e5242d18620 by Miklos Vajna,1,4398,2016-06-09 13:17:24,2016-06-09 12:17:57,2016-06-09 12:17:57,0,MERGED,3.0,32.0,3,5,1,positive
