ID,text,patchSetNum,changeId,createTime,commitTime,timeDiff,reviewStatus,fileNum,churn,authorNum,comments,patchsetCounts,PREDICTED
4177,Change has been successfully cherry-picked as 3cc30343bef48c7f19a3b6774cfd500e00258f76 by Noel Grandin,1,3697,2016-06-30 10:13:35,2016-06-30 10:33:38,0,MERGED,4.0,8.0,4,5,1,positive
4178,Change has been successfully cherry-picked as 7855ea48309ee2ba06ee5f3d5dac27ecfc4ca4a6 by Noel Grandin,3,3698,2016-07-01 11:20:11,2016-07-02 20:29:12,33,MERGED,53.0,188.0,3,4,3,positive
4185,"Patch Set 3: Code-Review+1This is odd.. with this change that removes the Text format I couldn't reproduce the cases for which commits 61c39eae570d6d6040b65bfe93127b30e6080cc8 and cc5b8609490637e3a19761a965af9fdd47310954 introduced the Text format, not even when creating such document in a version that still wrote theoffice:value-type=""float"" office:value=""0"" for <text:p>#DIV/0!</text:p>instead of the newoffice:value-type=""string"" office:string-value="""" calcext:value-type=""error""Test case used: A1:A3 : {=B1:B3}   matrix formula B1 : 1 B2 : =1/0 B3 : =VLOOKUP(""x"",C3:D3,2,0) C3 : xwhich produces #DIV/0! in B2 and A2 and an empty cell result in B3 and A3, which upon loading are preserved.So I think removing the Text format assignment here does not break the cases for which it was introduced..Markus, what do you think?",3,3704,2016-06-17 19:22:02,2016-06-23 09:27:43,134,MERGED,3.0,15.0,5,8,3,positive
4187,Change has been successfully cherry-picked as 21a3d78cf080dc4d86edab2a7378055a2d848bfe by Markus Mohrhard,3,3704,2016-06-17 19:22:02,2016-06-23 09:27:43,134,MERGED,3.0,15.0,5,8,3,positive
4192,Change has been successfully cherry-picked as cc503abb860c33a54a188640a5962dbdf7052284 by Markus Mohrhard,7,3708,2016-06-24 00:10:25,2016-07-01 21:32:52,189,MERGED,4.0,102.0,4,5,7,positive
4212,Change has been successfully cherry-picked as 4760c44c80e6dece5fe1a2e170b0f69c500a9681 by Samuel Mehrbrodt,2,3725,2016-06-16 10:33:39,2016-06-16 16:07:35,5,MERGED,8.0,207.0,5,10,2,positive
4321,Change has been successfully cherry-picked as c4e0d6596da5ef2aa040b9974aac987c6a93bb6d by Samuel Mehrbrodt,9,3828,2016-06-02 13:43:45,2016-06-27 19:39:23,605,MERGED,15.0,466.0,4,5,9,positive
4323,"Patch Set 1:Hmm... I'm not convinced that misusing a toolbox controller as a way to place a control inside a .ui file is a good approach in general. It might be fine for simple controls like comboboxes, because those can be placed on a ""classic"" toolbar too, but using it for a whole panel seems like overkill. Why not register SlideTransitionPane as a proper glade control, and use it directly?About the late init problem: You can try some kind of event notification. If none of the existing notifications proves to be useful - you can use the dispatch status updates mechanism. (And of course making the whole notebookbar init much later is an option too, but I have no idea how hard it would be.)",1,3828,2016-06-02 13:43:45,2016-06-02 20:35:37,6,MERGED,11.0,610.0,3,5,9,positive
4358,Patch Set 3:@Maxim Monastirsky: Thank you very much for pointers! I've just updated repo and started the build. Tomorrow I will check if it works :),3,3856,2016-05-31 14:57:13,2016-06-08 17:10:31,194,MERGED,12.0,1312.0,3,7,14,positive
4361,Change has been successfully cherry-picked as 723467bd88a50323ccd2e4046d0a36332c664a66 by Samuel Mehrbrodt,14,3856,2016-05-31 14:57:13,2016-06-20 13:31:41,478,MERGED,14.0,1413.0,4,6,14,positive
4366,Change has been successfully cherry-picked as fda68426374ed915783fd306c2f56463c757774a by Miklos Vajna,1,3860,2016-06-27 09:26:57,2016-06-27 09:26:57,0,MERGED,3.0,9.0,3,5,1,positive
4376,"Patch Set 26: Code-Review+2> Thanks for the tweaks you've done to my changes. Overall, how do > you see the commit now?Looks good - let's have it in. Thanks a whole lot for your work & perseverance!",26,3864,2016-05-02 17:07:23,2016-06-20 00:23:13,1159,MERGED,25.0,1257.0,3,8,40,positive
4379,Change has been successfully cherry-picked as 77725bf4df6e9cf63469c1d7f8888ea339575b5e by Samuel Mehrbrodt,2,3867,2016-06-25 16:30:01,2016-06-26 15:47:02,23,MERGED,8.0,644.0,4,5,2,positive
4381,Change has been successfully cherry-picked as 82644f5952fa8780ffd590d23b194bf1866ed099 by Noel Grandin,1,3869,2016-06-26 13:25:14,2016-06-26 13:25:14,0,MERGED,15.0,52.0,3,5,1,positive
4421,Change has been successfully cherry-picked as 822aac91426848ae36fb5a6bd5ee55db6b60de6a by Markus Mohrhard,1,3906,2016-06-25 06:27:48,2016-06-25 06:27:48,0,MERGED,1.0,2493.0,4,5,1,positive
4424,Change has been successfully cherry-picked as 84bbe3a104e5ffca8a62c50b0fe6e2029764319a by Takeshi Abe,1,3909,2016-06-25 10:21:18,2016-06-25 10:21:18,0,MERGED,2.0,19.0,3,5,1,positive
4479,Change has been successfully cherry-picked as ebad0ff6da52d3f3bf9ca026ed2699df0673ce76 by Jan Holesovsky,2,3959,2016-06-21 06:34:45,2016-06-23 09:38:24,51,MERGED,1.0,92.0,3,5,2,positive
4495,Change has been successfully cherry-picked as aa0d0536a444fb26d9e570bd6bf6c1bdc3596cf3 by Noel Grandin,4,3972,2016-06-20 13:56:35,2016-06-22 14:42:29,48,MERGED,162.0,1548.0,4,6,4,positive
4501,Change has been successfully cherry-picked as 228c25fd17727660a3372307e3f73dbcff5e71d2 by Markus Mohrhard,7,3975,2016-06-17 14:21:06,2016-06-21 23:19:03,104,MERGED,4.0,37.0,4,6,7,positive
4517,"Patch Set 1:I guess I could update the directory structure, and negotiate with the dictionary/extension maintainers to do the same. It feels like a bit of a hassle, but I think it'd be important to keep having the same structure.What would be your suggestion?",1,3989,2016-06-07 05:57:42,2016-06-08 12:23:14,30,MERGED,1.0,3.0,4,11,2,positive
4520,Change has been successfully cherry-picked as efd52e4e0ec6f706560e17f86ec4952f5315f41f by Christian Lohmaier,1,3989,2016-06-07 05:57:42,2016-06-08 12:23:14,30,MERGED,1.0,3.0,4,11,2,positive
4530,Change has been successfully cherry-picked as bb6500aa74feabcf884801d7ca9ce70b5449cafb by Noel Grandin,6,3999,2016-06-15 18:46:16,2016-06-21 09:04:34,134,MERGED,2.0,81.0,4,5,6,positive
4531,Change has been successfully cherry-picked as 6b9053d371fc8b8543faf7add5fb6d61aab26605 by Miklos Vajna,1,4000,2016-06-21 09:30:04,2016-06-21 09:30:04,0,MERGED,1.0,30.0,3,5,1,positive
4553,Change has been successfully cherry-picked as b65f46127a9a1042edd4198f4a44820d7ea357a6 by Thorsten Behrens,1,4018,2016-06-17 14:55:08,2016-06-17 14:55:08,0,MERGED,1.0,7.0,4,12,1,positive
4571,Change has been successfully cherry-picked as 72cd79fa1ff3e385eec5a2aed380aa9a776d1a07 by Stephan Bergmann,1,4032,2016-06-17 19:58:09,2016-06-17 20:22:23,0,MERGED,1.0,6.0,4,10,1,positive
4572,"Patch Set 10:(2 comments)The approach looks good in general, see inline comments for details.",10,4033,2016-06-11 13:17:48,2016-06-17 13:57:18,144,MERGED,11.0,272.0,3,5,14,positive
4602,Change has been successfully cherry-picked as 505b83487ff82e400d1467a3ee0c6112506d7a3f by Markus Mohrhard,1,4058,2016-06-17 16:49:26,2016-06-19 23:11:47,54,MERGED,3.0,53.0,3,5,1,positive
4635,Patch Set 3:You are doing a fantastic job adding test cases (Markus and Eike will review  the patches) and we look forward to see more.However I can see you have not submitted a license statement:https://wiki.documentfoundation.org/Development/Developers,3,4091,2016-06-17 18:19:57,2016-06-17 20:48:59,2,MERGED,1.0,2163.0,4,6,4,positive
4641,Change has been successfully cherry-picked as 16c021b2259e92fd21da3689309375fcc21891b2 by Olivier Hallot,1,4096,2016-06-17 20:03:15,2016-06-17 20:03:15,0,MERGED,5.0,26.0,2,3,1,positive
4756,Change has been successfully cherry-picked as b5876bfcb69a65c87d602bae687b3c0634c0a1e7 by Markus Mohrhard,1,4202,2016-06-15 18:15:20,2016-06-15 18:18:58,0,MERGED,1.0,3.0,4,6,1,positive
4781,"Patch Set 2:Ashod: Thanks for the review! :-)Mike: Actually -1 is enough for marking that you still want to work on the patch; with -2, somebody could mis-interpret that, and drop the patch completely...",2,4222,2016-05-12 09:23:37,2016-05-16 13:17:10,99,MERGED,5.0,245.0,3,6,4,positive
4849,Patch Set 3:> And a -1 to mark the missing filer bits from the earlier review.I didn't quite understand what 'filter bits' mean. Is it something relating to filter tests? If you could suggest any code pointer that would be helpful. Thank you.,3,4284,2016-03-30 06:17:01,2016-04-07 18:21:04,204,MERGED,12.0,71.0,4,9,6,positive
4850,"Patch Set 3:> I believe we have many slide transitions that arent compatible with > ooxml, so the most important thing would be to have odf support. > CCed tomaz on this as he recently did ooxml to odf compatibility > for slide transitions and can have some good insight.I tested ODF Presentation Import/Export. It's working fine. Perhaps due to Transition uses already existing TransitionType/Subtype and already valid SMIL types?",3,4284,2016-03-30 06:17:01,2016-04-07 18:21:04,204,MERGED,12.0,71.0,4,9,6,positive
4854,Change has been successfully cherry-picked as 1812a6467defa244c2002dec6b055ad3983e5883 by Michael Stahl,1,4285,2016-06-12 23:57:39,2016-06-13 00:02:26,0,MERGED,96.0,591.0,4,5,1,positive
4864,"Patch Set 2:@jan et al. Can we please have a review of this patch, seems like a good patch.",2,4295,2016-03-16 19:35:54,2016-03-16 20:36:08,1,MERGED,44.0,6264.0,6,10,2,positive
4868,"Patch Set 1: Code-Review+2Ah, right, loplugin:passstuffbyref is broken; temporarily disabled the broken part now with <https://cgit.freedesktop.org/libreoffice/core/commit/?id=d150eab88ee26d5c05a6d662a2c13c6adea8ad78> ""loplugin:passstuffbyref: For now disable 'pass parm by value' warnings"".",1,4296,2016-06-11 19:40:01,2016-06-11 20:01:04,0,MERGED,1.0,2.0,4,5,1,positive
4869,Change has been successfully cherry-picked as b3e939971f56d53e60448a954a616ec295544098 by Stephan Bergmann,1,4296,2016-06-11 19:40:01,2016-06-11 20:01:04,0,MERGED,1.0,2.0,4,5,1,positive
4870,Change has been successfully cherry-picked as c2d195447feb4d7f8ab6642a8d05bfb85797eb05 by Noel Grandin,3,4297,2016-06-12 12:47:53,2016-06-12 18:15:16,5,MERGED,9.0,38.0,3,5,3,positive
4871,Change has been successfully cherry-picked as 76d4cda6170eedef3596ff6b5b9ef89b9c8d7c83 by Toma┼¥ Vajngerl,1,4298,2016-06-13 05:00:48,2016-06-13 05:02:17,0,MERGED,1.0,2.0,3,5,1,positive
4884,Change has been successfully cherry-picked as 52a115fad6a4121f659fd029c9fd9102b6faa9ee by Arnaud Versini,1,4311,2016-06-12 11:05:47,2016-06-12 11:05:47,0,MERGED,1.0,6.0,3,5,1,positive
4939,Change has been successfully cherry-picked as 213b15fa59ce768086c41dbcdc5c29109a09ad9d by Miklos Vajna,1,4360,2016-06-10 08:22:39,2016-06-10 08:22:40,0,MERGED,1.0,8.0,3,5,1,positive
4955,"Patch Set 7:Hi Noel,Thank you very much for reviewing my patches and being pacient with me. it is being really helpful for me to work on these patches as I'm learning a lot so I really appreciate the work you are doing reviewing my patches. Thanks",7,4374,2016-05-29 19:10:21,2016-06-09 09:39:34,254,MERGED,2.0,60.0,3,5,9,positive
4958,Change has been successfully cherry-picked as 4188a5cc5f1fbd492f9ece60a7bf7742d5fdebd8 by Samuel Mehrbrodt,6,4376,2016-06-08 02:54:52,2016-06-09 22:06:00,43,MERGED,6.0,188.0,4,6,6,positive
4993,Change has been successfully cherry-picked as 258301879bcd20397c38bbd522dea2c923bd9fc2 by jan iversen,7,4406,2016-01-31 09:39:20,2016-05-27 14:27:25,2812,MERGED,22.0,52.0,5,8,7,positive
4999,"Patch Set 1:Patch looks good, can I please ask you to add test cases (like you did in the previous patch)",1,4412,2016-05-24 18:38:09,2016-05-24 19:03:32,0,MERGED,1.0,76.0,4,6,2,positive
5006,Change has been successfully cherry-picked as aaebe3c45d3ceac7aba19ad8fd5b1cb621e337b3 by Noel Grandin,3,4415,2016-06-08 09:29:19,2016-06-09 07:58:09,22,MERGED,21.0,276.0,3,4,3,positive
5007,Change has been successfully cherry-picked as 523505e556aed1934ad5c5609d9a6377e72becce by Miklos Vajna,2,4416,2016-06-03 20:00:12,2016-06-08 13:54:51,113,MERGED,2.0,5.0,3,4,2,positive
5073,Change has been successfully cherry-picked as 665844d8dd0cf4b3fc6cdb56f3e155704ba76b00 by Akshay Deep,1,4478,2016-06-07 14:45:06,2016-06-07 14:45:06,0,MERGED,1.0,8.0,3,5,2,positive
5083,Change has been successfully cherry-picked as 7a11763823eef04e9602c7de3fff44415061d7cb by Caol├ín McNamara,4,4485,2016-06-03 16:43:35,2016-06-06 17:20:29,72,MERGED,1.0,5.0,3,4,4,positive
5084,Change has been successfully cherry-picked as 279f1a204f8c5b5121e9f1f9c431d17bdab1f5bd by Miklos Vajna,1,4486,2016-06-07 07:25:16,2016-06-07 07:25:17,0,MERGED,3.0,22.0,3,5,1,positive
5088,Change has been successfully cherry-picked as 28fca2e3132e3b66b337c53df58233615c48f0fa by Samuel Mehrbrodt,2,4490,2016-06-06 10:21:21,2016-06-07 07:21:50,21,MERGED,1.0,2.0,4,5,2,positive
5098,Change has been successfully cherry-picked as 0006c15d8a496b7544beb09ba4de6bde866c13b0 by Caol├ín McNamara,2,4497,2016-05-08 15:05:58,2016-06-06 20:37:21,701,MERGED,1.0,9.0,3,4,2,positive
5099,Change has been successfully cherry-picked as 6b6ca45ad6ea62e8085ac017f5ee6a743191b900 by Caol├ín McNamara,1,4498,2016-06-06 11:56:43,2016-06-06 20:00:46,8,MERGED,1.0,16.0,4,5,1,positive
5101,Change has been successfully cherry-picked as 14c9f0aa3a242795de845c703ac0d47440053a56 by Caol├ín McNamara,1,4500,2016-05-13 11:58:18,2016-06-06 10:45:15,574,MERGED,2.0,18.0,4,5,1,positive
5122,Change has been successfully pushed.,2,4521,2016-06-05 06:19:30,2016-06-07 05:22:07,47,MERGED,5.0,175.0,2,4,2,positive
5137,Change has been successfully pushed.,4,4536,2016-06-05 19:31:15,2016-06-06 08:56:55,13,MERGED,1.0,99.0,2,4,4,positive
5142,Change has been successfully cherry-picked as 8b99402338773150fc0c8c6f894eb610e056d79e by Katarina Behrens,7,4540,2016-05-25 04:13:31,2016-06-06 07:53:43,291,MERGED,4.0,237.0,4,5,7,positive
5150,Change has been successfully cherry-picked as 22ea5aef84996520062b2c5d58757cd6f00c98ee by Miklos Vajna,1,4547,2016-06-04 15:40:09,2016-06-04 15:43:05,0,MERGED,1.0,3.0,5,8,1,positive
5203,Change has been successfully cherry-picked as 2d1fc99275315bd6f45c1b73540f2b55e94bef9f by Markus Mohrhard,3,4597,2016-06-02 17:15:47,2016-06-03 21:44:18,28,MERGED,6.0,459.0,3,5,3,positive
5212,Change has been successfully cherry-picked as f2d18f8a7125f4f4d1d72be11fb3fb6637f25fde by Markus Mohrhard,1,4606,2016-06-02 15:04:27,2016-06-03 11:32:15,20,MERGED,1.0,6.0,3,5,1,positive
5228,Patch Set 3: Code-Review+1 Verified+1,3,4617,2016-06-02 13:29:57,2016-06-03 09:16:02,19,MERGED,1.0,3.0,3,6,3,positive
5292,Change has been successfully cherry-picked as c14627d66ca8d9fe14272fadb5305857101f513e by pranavk,1,4675,2016-06-01 07:28:30,2016-06-01 07:45:41,0,MERGED,2.0,34.0,4,7,2,positive
5294,Change has been successfully cherry-picked as c0843884a0929ae4e5ad30e2410d8a8f6dfb1670 by Noel Grandin,4,4677,2016-05-29 20:47:22,2016-05-31 23:05:04,50,MERGED,1.0,12.0,3,4,4,positive
5384,Change has been successfully cherry-picked as 9eb08b9534567801988c4137281ff153117edd32 by Stephan Bergmann,6,4747,2016-05-29 15:50:37,2016-05-31 11:34:32,43,MERGED,1.0,4.0,3,6,7,positive
5395,Change has been successfully cherry-picked as b660074d50acf7befed44c5ed770188b8f3077ec by Samuel Mehrbrodt,4,4756,2016-05-29 22:07:11,2016-05-30 11:36:00,13,MERGED,6.0,142.0,4,5,5,positive
5401,Change has been successfully cherry-picked as 5e99baf433a3e3d372979cc74240de5c93f71319 by Caol├ín McNamara,3,4762,2016-05-30 16:30:48,2016-05-30 19:44:28,3,MERGED,1.0,4.0,4,5,3,positive
5437,Change has been successfully cherry-picked as ea7de7b2d3dc62b2ae73c2184398b227f8a85890 by Michael Stahl,1,4794,2016-05-08 15:05:58,2016-05-08 15:05:58,0,MERGED,1.0,9.0,4,6,2,positive
5463,Patch Set 3:Shit yeah thanks ;-),3,4818,2016-05-29 19:49:08,2016-05-30 00:32:03,4,MERGED,1.0,2.0,2,2,3,positive
5464,Patch Set 2: Code-Review+2 Verified+1Perhaps scripting isn't in place yet for 5-2 to be automatically checked by gerrit.  This was successful in 5-3 and 5-1.,2,4819,2016-05-30 04:10:25,2016-05-30 08:01:16,3,MERGED,1.0,1.0,2,2,2,positive
5466,Change has been successfully cherry-picked as d2a44e62704f185a0acecbb6320b92a4df3063b9 by Michael Stahl,4,4820,2016-05-21 10:38:48,2016-05-29 11:28:31,192,MERGED,2.0,27.0,4,5,4,positive
5468,Change has been successfully cherry-picked as acbbb01940588604de965c4fcef64b2e17473fe6 by Michael Stahl,2,4821,2016-05-29 06:16:28,2016-05-30 05:37:32,23,MERGED,1.0,2.0,3,3,2,positive
5469,Patch Set 2: Verified+1Thanks - looks sensible to me =),2,4822,2016-05-27 18:19:01,2016-05-27 19:08:48,0,MERGED,1.0,3.0,4,6,2,positive
5470,Change has been successfully cherry-picked as 2b99f832dc611355eedace357cd50d976723d1dd by Michael Meeks,2,4822,2016-05-27 18:19:01,2016-05-27 19:08:48,0,MERGED,1.0,3.0,4,6,2,positive
5482,Change has been successfully cherry-picked as a7e2d4923b220900f41d0b70904377c771939e6f by Stephan Bergmann,1,4834,2016-05-29 15:34:41,2016-05-29 15:41:10,0,MERGED,1.0,6.0,5,6,2,positive
5505,"Patch Set 1:It doesn't appear that I can go ""further up"" in the chain.  StateInsert() is about as high up before becoming super generic functions.  I'm looking for SOMETHING unique to prevent triggering push/pop. Finding the shift-key held down would be a good unique indicator, but I have spent an entire fruitless day trying to find such an thing.",1,4855,2016-05-20 15:32:46,2016-05-20 15:32:46,0,MERGED,2.0,15.0,2,7,3,positive
5507,Change has been successfully cherry-picked as 12868914a39b0e8fb32f63d1307c1bb1c535fb9c by Justin Luth,2,4855,2016-05-30 04:10:25,2016-05-30 04:10:25,0,MERGED,1.0,1.0,3,6,3,positive
5511,Change has been successfully cherry-picked as 95b4807e05d0edd8caaa191b2230e363f15523bb by Ashod Nakashian,3,4859,2016-05-29 16:03:26,2016-05-29 16:12:08,0,MERGED,1.0,3.0,2,3,3,positive
5518,"Patch Set 1:ah yes, I had my eyes all on copyCellText, but the operative part was actually canCopyCellText.Well found and well done Julien!",1,4865,2016-05-29 11:01:04,2016-05-29 11:01:04,0,MERGED,2.0,8.0,4,8,2,positive
5519,Change has been successfully cherry-picked as 634fd0016ef7396a782d28272852302841f37201 by Lionel Elie Mamane,1,4865,2016-05-29 11:01:04,2016-05-29 11:01:04,0,MERGED,2.0,8.0,4,8,2,positive
5591,Change has been successfully cherry-picked as 859773200c59aa59f9a8e7ea589e9896ce2da6e5 by Noel Grandin,2,4926,2016-05-22 14:05:29,2016-05-26 10:30:32,92,MERGED,2.0,8.0,3,4,2,positive
5593,Change has been successfully cherry-picked as f90b77d0f27294b00ceb58b21f4d644fa84a3289 by Michael Stahl,3,4927,2016-05-25 19:18:34,2016-05-26 11:09:07,15,MERGED,1.0,48.0,4,5,3,positive
5630,Change has been successfully cherry-picked as 039c1043ca5d650a38a35c51988512e62a1591d2 by Noel Grandin,2,4963,2016-05-23 00:04:32,2016-05-25 07:40:31,55,MERGED,2.0,5.0,4,6,2,positive
5631,Change has been successfully cherry-picked as 509f0c6a8aa36b7fa532f784e10bbe9ec4e57c4b by Noel Grandin,1,4964,2016-05-25 09:28:58,2016-05-25 09:28:58,0,MERGED,37.0,331.0,3,5,1,positive
5641,Change has been successfully cherry-picked as 31eda69d6b65f224209a100f3ed0801a5c305e1b by Julien Nabet,1,4973,2016-05-25 20:41:52,2016-05-25 20:41:52,0,MERGED,1.0,2.0,3,5,1,positive
5762,Change has been successfully cherry-picked as 2f0ddaeeb4323ac99afd35d2c4fda643c9ee8bcf by jan iversen,1,5079,2016-05-23 03:29:56,2016-05-23 03:29:56,0,MERGED,15.0,476037.0,4,4,1,positive
5817,Patch Set 11: Code-Review+2I'm still not happy with the whole approach as I think it is not something we want to do. I would have most likely only given a warning to the user that we had some problems fitting his text and not bothered with anything else. IMHO we are trying to be too clever for our own good with this algorithm.However I don't care enough to block this patch. This message should be enough encouragement for anyone who wants to revert that behavior.,11,5133,2016-03-11 22:28:35,2016-04-13 20:47:43,790,MERGED,17.0,363.0,4,6,11,positive
