ID,ID.1,text,patchSetNum,changeId,createTime,commitTime,timeDiff,reviewStatus,fileNum,churn,authorNum,comments,patchsetCounts,Overall,Text
1971,16189,"Patch Set 2: Code-Review+2 Verified+1Thanks Mickael, thanks worked.",2,7252,2015-03-23 08:25:22,2015-03-23 16:20:27,7,MERGED,9.0,122.0,1,3,2,positive,"Patch Set 2: Code-Review+2 Verified+1Thanks Mickael, thanks worked."
1973,16193,Patch Set 1: Code-Review+2 Verified+1This changes seems good!,1,7254,2015-03-23 15:16:07,2015-03-23 15:16:07,0,MERGED,3.0,44.0,3,5,1,positive,Patch Set 1: Code-Review+2 Verified+1This changes seems good!
1974,16194,Patch Set 1: Code-Review+2 Verified+1This looks fine to me.,1,7255,2015-03-23 14:42:44,2015-03-23 14:54:15,0,MERGED,1.0,3.0,2,5,1,positive,Patch Set 1: Code-Review+2 Verified+1This looks fine to me.
1976,16211,"Patch Set 14: Code-Review+1Hey there,integration of the new function is operational, could you please review it?Thanks",14,7259,2015-03-11 07:21:59,2015-03-16 15:02:27,127,MERGED,62.0,2907.0,2,3,31,positive,"Patch Set 14: Code-Review+1Hey there,integration of the new function is operational, could you please review it?Thanks"
1983,16230,Patch Set 3: Verified+1 Code-Review+2Looks good,3,7270,2015-01-20 13:45:16,2015-03-23 08:59:23,1483,MERGED,5.0,259.0,2,4,3,positive,Patch Set 3: Verified+1 Code-Review+2Looks good
1985,16235,Patch Set 2: Code-Review-1Thanks. Change looks fine but we need a bug reference. Can you open a bug and adjust the Bug commit message?Bug xxxx - Description from the bug,2,7271,2015-01-13 11:04:12,2015-02-06 10:47:24,575,MERGED,1.0,2.0,2,3,7,positive,Patch Set 2: Code-Review-1Thanks. Change looks fine but we need a bug reference. Can you open a bug and adjust the Bug commit message?Bug xxxx - Description from the bug
1986,16270,Patch Set 2:Thank you!,2,7301,2015-03-12 22:06:34,2015-03-13 19:12:31,21,MERGED,3.0,40.0,1,1,2,positive,Patch Set 2:Thank you!
1987,16279,"Patch Set 2: Code-Review+1I only checked APIs. Looks good, and it's great that you added proper Javadoc links.One minor nit for an old problem: org.eclipse.core.filesystem.provider.FileStore#getChild(IPath) still doesn't have a deprecation message. Should copy the one from IFileStore.",2,7306,2015-03-13 02:18:32,2015-03-13 02:22:05,0,MERGED,6.0,32.0,3,4,3,positive,"Patch Set 2: Code-Review+1I only checked APIs. Looks good, and it's great that you added proper Javadoc links.One minor nit for an old problem: org.eclipse.core.filesystem.provider.FileStore#getChild(IPath) still doesn't have a deprecation message. Should copy the one from IFileStore."
1988,16286,Patch Set 1: Code-Review+2 Verified+1Ship it!,1,7308,2015-03-13 16:32:01,2015-03-13 16:32:01,0,MERGED,1.0,17.0,2,3,1,positive,Patch Set 1: Code-Review+2 Verified+1Ship it!
1989,16288,Patch Set 1: Code-Review+2 Verified+1Ship it!,1,7309,2015-03-11 10:14:39,2015-03-11 10:43:02,0,MERGED,4.0,78.0,2,4,1,positive,Patch Set 1: Code-Review+2 Verified+1Ship it!
1993,16310,"Patch Set 1:I've a question on this fix. With it in place, does the initial <prerequisites> section stay as-is? If so, it seems we have two places we specify ""3.1.1"", so I just wanted to be sure they both had to stay, and if that's the case, perhaps we'll add a comment ""if one changed, be sure to change the other"". Thanks for the patch.",1,7321,2015-03-13 07:49:06,2015-03-13 07:49:06,0,MERGED,1.0,21.0,2,5,1,positive,"Patch Set 1:I've a question on this fix. With it in place, does the initial <prerequisites> section stay as-is? If so, it seems we have two places we specify ""3.1.1"", so I just wanted to be sure they both had to stay, and if that's the case, perhaps we'll add a comment ""if one changed, be sure to change the other"". Thanks for the patch."
1994,16311,"Patch Set 1:David, your question is answered in the commit message, second paragraph. :)",1,7321,2015-03-13 07:49:06,2015-03-13 07:49:06,0,MERGED,1.0,21.0,2,5,1,positive,"Patch Set 1:David, your question is answered in the commit message, second paragraph. :)"
1995,16312,"Patch Set 1: Verified+1 Code-Review+2Ok, thanks. I'll add comments in code.",1,7321,2015-03-13 07:49:06,2015-03-13 07:49:06,0,MERGED,1.0,21.0,2,5,1,positive,"Patch Set 1: Verified+1 Code-Review+2Ok, thanks. I'll add comments in code."
1996,16316,"Patch Set 2:(2 comments)It seems quite good, just a few questions have drawn my attention.",2,7323,2015-03-05 13:40:09,2015-03-05 13:42:52,0,MERGED,1.0,18.0,3,6,5,positive,"Patch Set 2:(2 comments)It seems quite good, just a few questions have drawn my attention."
1998,16330,"Patch Set 2:> But If I put uml.css and sysml.css on the user agent scope, there is no more reason to have the black&white theme(which only contains these two css) ?? Must we delete this theme ?We should still keep the Black & White Theme, at least for backward compatibility, and because it is more explicit than ""No Theme"". Additionally, we 'may' need to contribute some rules to the Black & White Theme if we need to solve some priority issues between rules (Maybe), so it is probably a good idea to keep it.",2,7328,2015-03-12 15:18:27,2015-03-12 17:26:38,2,MERGED,9.0,956.0,3,6,3,positive,"Patch Set 2:> But If I put uml.css and sysml.css on the user agent scope, there is no more reason to have the black&white theme(which only contains these two css) ?? Must we delete this theme ?We should still keep the Black & White Theme, at least for backward compatibility, and because it is more explicit than ""No Theme"". Additionally, we 'may' need to contribute some rules to the Black & White Theme if we need to solve some priority issues between rules (Maybe), so it is probably a good idea to keep it."
2000,16362,"Patch Set 6: Code-Review+2 Verified+1Thanks, looks good.",6,7338,2015-03-12 21:32:20,2015-03-12 21:53:55,0,MERGED,60.0,947.0,2,3,6,positive,"Patch Set 6: Code-Review+2 Verified+1Thanks, looks good."
2009,16415,Patch Set 7:Doug told me to submit it :-),7,7360,2015-03-06 22:08:34,2015-03-07 03:59:33,5,MERGED,21.0,1034.0,2,6,7,positive,Patch Set 7:Doug told me to submit it :-)
2011,16453,"Patch Set 1: Code-Review+2 Verified+1It seems the call to this method is checked towards null, so OK with this contribution.Thanks!",1,7374,2015-03-12 17:40:03,2015-03-12 17:40:03,0,MERGED,1.0,7.0,3,5,1,positive,"Patch Set 1: Code-Review+2 Verified+1It seems the call to this method is checked towards null, so OK with this contribution.Thanks!"
2012,16457,"Patch Set 2:Hi Christian, I hope the rebasing worked.",2,7378,2015-02-23 13:10:32,2015-03-10 13:59:58,360,MERGED,3.0,25.0,2,4,2,positive,"Patch Set 2:Hi Christian, I hope the rebasing worked."
2016,16464,Patch Set 1:In my opinion there is no need for a warning if the user chooses the inverse edge. I would find it more useful to create warnings in situations were side effects could occur.,1,7378,2015-02-23 13:10:32,2015-02-23 13:10:32,0,MERGED,3.0,25.0,4,16,2,positive,Patch Set 1:In my opinion there is no need for a warning if the user chooses the inverse edge. I would find it more useful to create warnings in situations were side effects could occur.
2020,16542,Patch Set 1: Code-Review+1Seems fine,1,7406,2015-03-02 21:35:51,2015-03-03 23:02:57,25,MERGED,53.0,318.0,3,8,1,positive,Patch Set 1: Code-Review+1Seems fine
2021,16544,Patch Set 1: Code-Review+2Looks good.,1,7407,2015-03-04 16:48:08,2015-03-04 16:48:08,0,MERGED,2.0,14.0,3,7,1,positive,Patch Set 1: Code-Review+2Looks good.
2022,16582,"Patch Set 4:I addressed the comments on the code change. Please do not submit yet as I'd like to investigate if I an adapt the algorithm to take in account the cases with ""empty border lines"" in the image and see what kind of performance cost it leads to.",4,7416,2014-11-20 13:36:42,2015-01-14 07:53:11,1314,MERGED,6.0,410.0,2,4,13,positive,"Patch Set 4:I addressed the comments on the code change. Please do not submit yet as I'd like to investigate if I an adapt the algorithm to take in account the cases with ""empty border lines"" in the image and see what kind of performance cost it leads to."
2024,16613,Patch Set 1: Code-Review+2 Verified+1Thanks for the patch!,1,7426,2015-03-04 11:05:50,2015-03-04 11:05:50,0,MERGED,1.0,3.0,2,3,1,positive,Patch Set 1: Code-Review+2 Verified+1Thanks for the patch!
2026,16639,Patch Set 4:(1 comment)Good catch - new patch pushed.,4,7437,2015-02-27 14:41:26,2015-03-03 15:48:15,97,MERGED,4.0,465.0,3,7,6,positive,Patch Set 4:(1 comment)Good catch - new patch pushed.
2028,16641,"Patch Set 3:(8 comments)Elegant change.  I have some minor in-line comments.I'm also gonna try to play around with the generics to see if we can simplify, but not right now, it's getting late.  I'll won't spend too much time on it though, so as not to delay you.",3,7437,2015-02-27 14:41:26,2015-03-02 13:22:52,70,MERGED,4.0,454.0,3,7,6,positive,"Patch Set 3:(8 comments)Elegant change.  I have some minor in-line comments.I'm also gonna try to play around with the generics to see if we can simplify, but not right now, it's getting late.  I'll won't spend too much time on it though, so as not to delay you."
2029,16643,"Patch Set 3: Code-Review+1(1 comment)If you don't mind addressing the in-line comments, the rest looks good for me.Thanks!",3,7437,2015-02-27 14:41:26,2015-03-02 13:22:52,70,MERGED,4.0,454.0,3,7,6,positive,"Patch Set 3: Code-Review+1(1 comment)If you don't mind addressing the in-line comments, the rest looks good for me.Thanks!"
2032,16650,"Patch Set 10:Regarding : > old-old stuff like VariableManager> not-so-old stuff like AbstractInterpreter (introduced to share common code for var:/feature:/service:)> new code introduced here in AcceleoAbstractInterpreter and AQLSiriusInterpreter.I'll have a look, but that would likely involve breaking the IInterpreter API, would that be ok for you ? Or defining an IInterpreter2 ?I did some performance measures and the Variable management introduce some noticeable overhead when refreshing a big diagram, about 25% of the time is spent in set/unset variables which is done X times, X being the number of interpreters which are declared, whereas passing the variable current state in the interpreters sound easy enough.If you agree I would do that in a separate changeset (and dedicated bugzilla)",10,7438,2015-01-21 17:13:33,2015-02-13 15:22:31,550,MERGED,62.0,3027.0,3,6,15,positive,"Patch Set 10:Regarding : > old-old stuff like VariableManager> not-so-old stuff like AbstractInterpreter (introduced to share common code for var:/feature:/service:)> new code introduced here in AcceleoAbstractInterpreter and AQLSiriusInterpreter.I'll have a look, but that would likely involve breaking the IInterpreter API, would that be ok for you ? Or defining an IInterpreter2 ?I did some performance measures and the Variable management introduce some noticeable overhead when refreshing a big diagram, about 25% of the time is spent in set/unset variables which is done X times, X being the number of interpreters which are declared, whereas passing the variable current state in the interpreters sound easy enough.If you agree I would do that in a separate changeset (and dedicated bugzilla)"
2037,16669,Patch Set 6: Code-Review+1(2 comments)Looks good. See comments in-lined.,6,7441,2015-01-27 09:53:44,2015-02-08 18:56:20,297,MERGED,1.0,10.0,3,5,13,positive,Patch Set 6: Code-Review+1(2 comments)Looks good. See comments in-lined.
2038,16679,Patch Set 2:That would be good for me except for the dispose() methods.,2,7443,2015-03-02 10:53:32,2015-03-03 16:57:31,30,MERGED,8.0,483.0,3,4,4,positive,Patch Set 2:That would be good for me except for the dispose() methods.
