ID,text,patchSetNum,changeId,orderTime,createTime,commitTime,timeDiff,reviewStatus,fileNum,churn,authorNum,comments,patchsetCounts,Overall
2035,"Patch Set 8:(2 comments)> Are the changes to the three other files merge artifacts?No, we need to bump the major version (adding final is an API break), which required updating a @since (that is gonna go back to 1.1 when 1.1 is released probably).Don't worry, plenty of other things in this branch break APIs, so the ""final"" is not the sole reason ;)",8,5988,2015/7/15 22:41,2015/6/30 22:49,2015/7/15 22:08,0,MERGED,4,93,4,17,10,positive
2037,"Patch Set 9:> With this patch the contract of hashCode() is not respected.Hmm true, if we use primitives array values, it's possible for equals to return true yet have different hashCodes.> I submitted a patch https://git.eclipse.org/r/52187 which adds utility methods...Interesting, this could cover for all possible types of values (as memory allows). I feel much more comfortable having this checking code in a separate utils class that is tested independently. I will try to rebase this commit on top of that one.> I'm still not convinced that the getters need to be changed to final.I'm still not convinced that the getters should be extensible ;)Every interface we expose means more potential behaviour we have to support, test and maintain. If we decide we want to support extending getFields() and getFieldNames(), we should have tests that cover for these cases (this applies to many many other places in the framework...)I have yet to see a clear use case of a sub-classes not using fFields and needing to extend these methods.",9,5988,2015/7/20 20:18,2015/6/30 22:49,2015/7/16 23:53,92,MERGED,4,105,3,6,10,positive
2040,"Patch Set 1:> The class should be checked and the subclasses should handle their own fields.True, it's missing an isInstance() (?) check.> I think it doesn't make any sense to do a full copy of two arrays ...Good point! It'll be more LoCs, but we'd avoid doing a copy.",1,5988,2015/7/2 15:31,2015/6/30 22:49,2015/7/1 20:44,18,MERGED,3,85,3,5,10,positive
2043,"Patch Set 12: Code-Review+1 Verified+1I'm fine with this, let's get it in!",12,5989,2015/7/22 18:53,2015/6/30 2:10,2015/7/12 1:46,257,MERGED,22,1377,3,4,14,positive
2046,"Patch Set 1:oh ok then, thanks!",1,5990,2015/3/6 20:46,2015/2/9 3:34,2015/2/10 1:18,595,MERGED,42,3514,3,11,13,positive
2047,Patch Set 11: Code-Review+1 Verified+1I think this is good to go. Any objections?,11,5990,2015/7/22 18:52,2015/6/30 1:47,2015/7/12 1:45,257,MERGED,28,2016,5,14,13,positive
2048,Patch Set 11: Code-Review-1(11 comments)Looks quite good! Some comments.,11,5990,2015/7/22 21:46,2015/6/30 1:47,2015/7/12 1:45,260,MERGED,28,2016,5,14,13,positive
2049,Patch Set 11: Code-Review-2-2 so it shows up over a +2 :P,11,5990,2015/7/22 21:50,2015/6/30 1:47,2015/7/12 1:45,260,MERGED,28,2016,5,14,13,positive
2050,"Patch Set 11:Thanks for the reviews, comments are acted upon. Francis, I think this is good enough to go in, there will be time for smaller, more focused bug fixes later on.",11,5990,2015/7/23 2:43,2015/6/30 1:47,2015/7/12 1:45,264,MERGED,28,2016,5,14,13,positive
2051,"Patch Set 7:(2 comments)This looks good, fyi, I reviewed graph/core/base alone as Francis said he would push a separate patch for that, then have another patch with the parts. Basically it is easier to revert or fix up a section of code that way.",7,5990,2015/6/19 17:47,2015/2/9 3:34,2015/6/19 1:54,15,MERGED,46,3608,3,5,13,positive
2053,"Patch Set 5:feel free to contact me, I want to get this in asap!",5,5990,2015/6/17 15:10,2015/2/9 3:34,2015/4/9 14:39,1656,MERGED,45,3556,3,8,13,positive
2061,Patch Set 2: Code-Review+1 Verified+1It looks good to me,2,5997,2015/7/14 17:13,2015/7/11 16:30,2015/7/11 16:58,72,MERGED,4,18,4,16,3,positive
2063,"Patch Set 2: Code-Review+2 Verified+1Ah yeah I should have tried the perspective checker test *after* the other ones, not before. I guess that makes sense.So yes I was able to reproduce the error and confirm that the patch fixes it.",2,5997,2015/7/15 16:20,2015/7/11 16:30,2015/7/11 16:58,95,MERGED,4,18,4,16,3,positive
2064,Patch Set 3:Thanks! Sorry I got the initial steps wrong.,3,5997,2015/7/16 3:11,2015/7/11 16:30,2015/7/15 18:08,9,MERGED,4,18,1,2,3,positive
2066,Patch Set 2: Code-Review+1(2 comments)I'm happy with these changes; they are ready to submit for Eclipse N*,2,6021,2015/6/18 21:42,2015/6/18 18:55,2015/6/18 21:28,0,MERGED,13,44,2,4,6,positive
2068,Patch Set 1: Code-Review+2 Verified+1Thanks Lars!,1,6024,2015/7/15 14:13,2015/7/15 14:01,2015/7/15 14:01,0,MERGED,1,2,2,3,1,positive
2070,Patch Set 1: Code-Review+1seems good to me,1,6031,2015/6/5 8:32,2015/6/3 12:04,2015/6/3 12:04,44,MERGED,2,677,2,4,10,positive
2073,Patch Set 1:Build SUCCESSFUL. Now starting integration tests...,1,6038,2015/7/14 21:34,2015/7/14 21:30,2015/7/14 21:30,0,MERGED,6,95,3,6,1,positive
2075,"Patch Set 1:Thanks, fast merges are very motivating. :-)",1,6043,2015/7/15 10:26,2015/7/15 10:00,2015/7/15 10:00,0,MERGED,1,3,2,5,1,positive
2078,Patch Set 1: Code-Review+1Christian will you be ok to merge this one.The review has been done by you and Vincent.Vincent has setup a +2 but due to the gerrit/hudson problem the initial patch is not any more mergeablesee : https://git.eclipse.org/r/#/c/50503/Thanks in advance.(Vincent is on holidays),1,6049,2015/7/10 7:54,2015/7/10 7:25,2015/7/10 7:25,0,MERGED,43,370,2,5,3,positive
2086,Patch Set 7:Ok... It is better to find the problem ! Actually the image seems to be disposed and then reused... I will fix it...,7,6061,2015/5/27 15:26,2015/4/23 15:35,2015/5/27 14:31,0,MERGED,104,2880,3,5,13,positive
2088,"Patch Set 8: Code-Review+1 Verified+1As far as I can see it looks good now. It would be nice if the image would update immediately on save, but I'm not sure how complicated that would be for the current implementation.At least there are no errors anymore and the image is correctly shown on re-opening the application model editor.",8,6061,2015/5/28 9:01,2015/4/23 15:35,2015/5/27 16:01,17,MERGED,104,2895,3,8,13,positive
2089,"Patch Set 8: Code-Review+2Ok thanks for this. For the automatic update I checked it but I had no time to investigate more.. Actually the refresh is done manually (if the iconURI is set), by changing the label or the visible set (on/off/on) of current object.I validate it now with a +2",8,6061,2015/5/28 10:35,2015/4/23 15:35,2015/5/27 16:01,18,MERGED,104,2895,3,8,13,positive
2096,Patch Set 3: Code-Review+2 Verified+1Looks good.,3,6068,2015/7/14 21:37,2015/7/14 21:18,2015/7/14 21:24,0,MERGED,3,292,2,3,3,positive
2097,Patch Set 5:Thank you for feedback. I added the changes. Lemme know if there's anything else.,5,6070,2015/7/8 19:24,2015/6/30 19:56,2015/7/8 19:23,0,MERGED,6,84,2,3,7,positive
2098,Patch Set 4:(2 comments)I like the approach overall.Just few minor issues.,4,6070,2015/7/8 14:20,2015/6/30 19:56,2015/7/8 12:35,1,MERGED,6,85,2,3,7,positive
2099,"Patch Set 3: Code-Review+1 Verified+1I was there during the testing, looks good to me. @Alex, when ready please feel free to review.",3,6073,2015/6/17 17:35,2015/6/5 19:38,2015/6/10 17:25,168,MERGED,5,46,3,4,4,positive
2100,Patch Set 3: Code-Review+1 Verified+1Tested with Gtk2/Gtk3 with various widgets where the cursor changes upon some action. Cursors change picture as expected. Looks good to me.,3,6083,2015/6/16 15:01,2015/6/15 20:07,2015/6/16 14:29,0,MERGED,9,36,4,6,6,positive
2117,Patch Set 11: Code-Review+1(2 comments)nice!,11,6106,2015/7/3 17:00,2015/6/30 4:06,2015/6/30 4:06,84,MERGED,5,61,3,5,12,positive
2118,Patch Set 10: Code-Review+1(2 comments)Looks great!  A question and comment inline:,10,6106,2015/6/29 19:13,2015/6/27 7:55,2015/6/27 7:55,59,MERGED,6,69,3,4,12,positive
2122,Patch Set 1: Code-Review+2 Verified+1Looks good to me. @RomanDo you want to have a second look?,1,6125,2015/6/20 19:17,2015/5/12 8:39,2015/6/20 12:23,6,MERGED,2,69,3,4,1,positive
2127,Patch Set 6:@Michal: done ;),6,6138,2015/7/5 18:57,2015/7/5 18:55,2015/7/5 18:55,0,MERGED,8,105,3,7,6,positive
2142,"Patch Set 4: Code-Review+2I've finally found the solution for the stupid mistake I made in ExistingOrNewPage (caused 2 test failures).Matthias, would be nice if you could review this one. The deadlock is away and there seem to be no side effects.Everything seem to work if I test it manually and also egit do not deadlock anymore during our the automated test suite (it did it reliably before).",4,6159,2015/6/27 15:01,2015/6/7 22:46,2015/6/27 14:38,0,MERGED,19,391,2,4,12,positive
2149,Patch Set 1: Verified+1 Code-Review+2Let's get it in!,1,6169,2015/7/2 19:11,2015/6/26 15:03,2015/6/29 22:06,69,MERGED,3,80,4,9,1,positive
2152,Patch Set 4: Code-Review+2 Verified+1Version 7.0 indeed looks more consistent:),4,6193,2015/7/2 18:33,2015/6/30 11:23,2015/7/2 17:44,0,MERGED,152,108614,2,6,4,positive
2156,Patch Set 3: Verified+1 Code-Review+1Nice patch Dawid :),3,6208,2015/6/22 21:49,2015/6/20 17:29,2015/6/21 13:27,32,MERGED,26,3009,3,7,4,positive
2158,"Patch Set 2: Verified+1Agh, I thought this was merged.  Any chance we can get it in today?  I need this before Mars  :)Setting +1 Verified since this code is running on dev.eclipse.org",2,6215,2015/6/23 19:05,2015/6/19 19:24,2015/6/23 19:04,0,MERGED,1,217,2,3,2,positive
2159,"Patch Set 1: Code-Review+2 Verified+1Looks good, merging.",1,6216,2015/6/23 18:49,2015/6/22 21:26,2015/6/22 21:26,21,MERGED,1,6,2,3,1,positive
2162,"Patch Set 2:Good catch Michal, thank you.I have to rethink all the thing...",2,6235,2015/6/17 16:10,2015/6/15 16:56,2015/6/16 18:00,22,MERGED,3,149,3,7,10,positive
2173,Patch Set 6: Code-Review+1Looks clean.,6,6275,2015/6/15 20:40,2015/6/12 19:57,2015/6/15 20:37,0,MERGED,5,477,2,2,10,positive
2189,Patch Set 1: Code-Review+2 Verified+1Works well here,1,6354,2015/6/10 15:10,2015/6/3 17:13,2015/6/3 17:14,165,MERGED,1,101,3,4,2,positive
2191,Patch Set 2:> I do whatever you ask me to do ;-)Stand-by :) I'll check this,2,6356,2015/6/10 16:51,2015/6/10 16:06,2015/6/10 16:51,0,MERGED,4,11,3,7,2,positive
2194,"Patch Set 4:Alex, are you OK with this patch? It would be good to get this patch in soon-ish to help stabilize the build.",4,6358,2015/6/9 20:48,2015/5/29 20:37,2015/6/2 22:17,166,MERGED,1,102,4,8,4,positive
2197,Patch Set 1: Code-Review+2 -VerifiedNew build after update of /releases/staging finished successfully.,1,6364,2015/6/10 15:52,2015/6/10 7:54,2015/6/10 7:55,7,MERGED,4,8,2,9,1,positive
2200,Patch Set 1:Build SUCCESSFUL. Now starting integration tests...,1,6383,2015/6/10 9:13,2015/6/10 9:04,2015/6/10 9:07,0,MERGED,1,3,3,6,1,positive
2201,Patch Set 4:If nobody will have nothing against I will marge this patch later as my last change for Mars. Patch is trivial and safe in my opinion :),4,6388,2015/6/10 7:31,2015/6/9 14:00,2015/6/10 6:01,1,MERGED,2,21,2,7,4,positive
2208,Patch Set 2:Thanks for update!I will push it as soon as I have the +1 from the hudson server,2,6428,2015/6/2 14:50,2015/6/1 13:34,2015/6/2 14:41,0,MERGED,15,777,3,7,3,positive
2209,"Patch Set 3:thanks to all. I tried ""git config core.autocrlf true"" for another contribution and apparently that works !",3,6428,2015/6/3 9:05,2015/6/1 13:34,2015/6/2 17:23,15,MERGED,15,777,1,1,3,positive
2214,Patch Set 2: Code-Review+1 Verified+1Looks good for me. We probably should also disable it on quick outline level.,2,6479,2015/6/2 17:30,2015/6/1 20:21,2015/6/2 11:07,6,MERGED,4,81,3,12,2,positive
2222,Patch Set 5: Code-Review+2 Verified+1Thanks Brian and Simonn,5,6499,2015/5/27 14:35,2015/5/26 10:38,2015/5/27 9:04,5,MERGED,1,16,3,7,5,positive
2224,Patch Set 1:Looks familiar ;),1,6503,2015/5/26 19:14,2015/5/26 17:04,2015/5/26 19:07,0,MERGED,3,134,4,8,1,positive
2228,"Patch Set 4: Code-Review+2 Verified+1(1 comment)In the last patch set I have slightly modofied the WrapperColelctionExtractor to avoid some NPE exceptions in the console.I am going to submit the change now. About exception handling - I propose to keep it as this for now and fix if we see concrete problems or if someone complains/suggests that a different bahavior is better.Thanks for your work on this! I hope you would send us further patches if you notice we've overseen something in the review process, or if you have other ideas.",4,6511,2015/5/27 13:25,2015/3/4 0:01,2015/5/27 12:40,0,MERGED,44,6530,1,3,4,positive
2229,Patch Set 1:Build SUCCESSFUL. Now starting integration tests...,1,6513,2015/3/19 6:43,2015/3/19 6:38,2015/3/19 6:38,0,MERGED,4,53,3,9,4,positive
2232,Patch Set 4:Build SUCCESSFUL. Now starting integration tests...,4,6513,2015/5/27 12:14,2015/5/22 12:27,2015/5/27 12:09,0,MERGED,4,42,2,5,4,positive
2236,Patch Set 5: Code-Review+1needs testing on mac and windows but the change itself looks good to me,5,6524,2015/5/20 11:34,2015/5/13 12:23,2015/5/20 10:43,0,MERGED,1,131,2,4,7,positive
2239,"Patch Set 1:(1 comment)Thanks for the review Sergey!I'll update and submit it, after hudson is happy with the tests.",1,6547,2015/5/27 6:14,2015/5/22 14:29,2015/5/22 14:31,111,MERGED,4,46,3,5,3,positive
2244,"Patch Set 2: Verified+1 Code-Review+2Code looks good. Includes correct documentation, formatting and does not break the build. Addition of the org.json.* lib does not introduce additional 3rd party dependencies IPs, since these are fetched from Orbit",2,6557,2015/5/27 7:43,2015/5/8 10:14,2015/5/20 21:21,154,MERGED,59,15507,3,4,2,positive
2245,"Patch Set 1: Code-Review-1 Verified-1I will agree with Athanasios on his review status. -1 from my side as well.Nevertheless, Andreas, good work. Please address the Athanasios comments and re-submit the connector for review.",1,6557,2015/5/18 13:57,2015/5/8 10:14,2015/5/8 10:14,243,MERGED,59,15540,3,3,2,positive
2247,Patch Set 2: Verified+1 Code-Review+2I took the liberty of updating the commit message. You can change it back if you don't like it ;),2,6566,2015/5/27 0:53,2015/5/20 19:28,2015/5/27 0:52,0,MERGED,1,4,3,5,3,positive
2248,"Patch Set 1: Code-Review+1(1 comment)Small comment about the commit title, otherwise looks good.",1,6566,2015/5/22 18:54,2015/5/20 19:28,2015/5/20 19:28,47,MERGED,1,4,3,4,3,positive
2249,Patch Set 2:Thanks!,2,6567,2015/5/27 1:56,2015/5/26 19:55,2015/5/26 19:57,5,MERGED,1,23,3,6,2,positive
2253,Patch Set 1: Code-Review+2 Verified+1This change looks fine to me.,1,6578,2015/5/26 21:13,2015/5/25 15:53,2015/5/26 20:52,0,MERGED,28,1051,2,5,1,positive
2256,Restored,1,6585,2015/5/26 19:58,2015/5/22 23:11,2015/5/22 23:11,92,MERGED,1,6,2,5,2,positive
2258,"Patch Set 1: Verified+1 Code-Review+2Works, I tested it in 2.7 only. I think it's good to go.",1,6594,2015/5/26 17:49,2015/5/26 17:04,2015/5/26 17:05,0,MERGED,3,134,3,5,2,positive
2262,"Patch Set 4: Code-Review+2I normally don't consider ""I will change it later"" an acceptable excuse, but ok this is a special situation ;)",4,6603,2015/5/19 18:24,2015/5/18 1:31,2015/5/19 14:15,4,MERGED,1,24,3,7,5,positive
2265,"Patch Set 4: Code-Review-1(16 comments)Ok, all done.  Things look good with some minor comments left and right which are all in-line in patchsets 3 and 4.",4,6605,2015/5/4 17:32,2015/4/24 23:38,2015/5/1 20:52,68,MERGED,38,3274,4,10,12,positive
2267,Patch Set 1: Code-Review+2 Verified+1Not going to wait for the build.,1,6607,2015/5/19 18:16,2015/5/19 17:34,2015/5/19 17:34,0,MERGED,3,19,2,6,1,positive
2269,"Patch Set 1: Code-Review-1(1 comment)mini thing, if you fix that, count this as a +2 for me.",1,6631,2015/5/16 0:39,2015/5/15 22:37,2015/5/15 22:38,2,MERGED,1,11,3,8,1,positive
2270,Patch Set 1: Code-Review+2Convinced thanks!,1,6631,2015/5/19 14:45,2015/5/15 22:37,2015/5/15 22:38,88,MERGED,1,11,3,8,1,positive
2273,Patch Set 3: Code-Review+2 Verified-1Thanks for providing - could you please - once again - make the contribution applicable to master?,3,6640,2015/5/13 10:49,2015/3/16 10:32,2015/3/16 10:32,1392,MERGED,14,398,2,2,5,positive
2274,"Patch Set 3: Code-Review+2 Verified+1This change seems fine to me, and should fix things for non-Linux distros.",3,6647,2015/5/19 14:32,2015/5/11 17:44,2015/5/19 14:14,0,MERGED,2,33,2,5,3,positive
2275,Patch Set 1: Code-Review+2 Verified+1Surprise change in o.e.remote. Thanks for fixing this. We need this change for the RC1 build if they include it in their RC1 build (which is not out yet),1,6652,2015/5/19 13:53,2015/5/18 20:07,2015/5/18 20:09,17,MERGED,1,5,3,6,1,positive
2277,"Patch Set 12: Code-Review+2Good work, thanks Pawel!",12,6660,2015/5/19 12:56,2015/5/11 20:18,2015/5/19 8:02,4,MERGED,13,503,3,6,12,positive
2279,Patch Set 3: Code-Review+2 Verified+1Looks good.,3,6680,2015/5/19 9:27,2015/5/12 12:58,2015/5/19 8:32,0,MERGED,4,244,3,5,3,positive
2280,Patch Set 3: Code-Review+2 Verified+1Thanks for this!,3,6700,2015/5/11 16:14,2015/4/19 12:07,2015/5/11 16:13,0,MERGED,1,19,2,6,3,positive
2281,"Patch Set 1: Code-Review-1(11 comments)Good start.Looks like there is some new functionality without corresponding tests.Consider splitting into more than one review (e.g. each review introducing a small new piece of functionality).  That would make it obvious what's being added, and easier to verify that it's being properly tested.",1,6703,2015/3/29 16:20,2015/3/25 20:59,2015/3/25 21:03,91,MERGED,15,793,3,8,8,positive
