ID,text,patchSetNum,changeId,orderTime,createTime,commitTime,timeDiff,reviewStatus,fileNum,churn,authorNum,comments,patchsetCounts,Overall
1992,Patch Set 3: Code-Review-1Build Unstable https://hudson.eclipse.org/scout/job/org.eclipse.scout.rt_gerrit/2738/ : UNSTABLE,3,5895,2015/8/4 6:24,2015/8/3 13:28,2015/8/4 6:19,0,MERGED,4,46,2,3,6,negative
1993,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/scout/job/org.eclipse.scout.rt_gerrit/2737/ : UNSTABLE,2,5895,2015/8/4 6:19,2015/8/3 13:28,2015/8/4 6:12,0,MERGED,3,54,2,3,6,negative
1994,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/scout/job/org.eclipse.scout.rt_gerrit/2736/ : UNSTABLE,1,5895,2015/8/3 13:37,2015/8/3 13:28,2015/8/3 13:29,0,MERGED,1,28,2,3,6,negative
1999,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/3113/ : UNSTABLE,1,5909,2015/7/27 16:24,2015/7/27 15:36,2015/7/27 15:36,0,MERGED,1,2,3,5,1,negative
2002,"Patch Set 3: Code-Review+2 Verified+1The argument that convinced me is in https://bugs.eclipse.org/bugs/show_bug.cgi?id=256982#c9:""Lack of symmetry between FileEditorInput, which adapts to IFile, and FileStoreEditorInput which doesn't adapt to IFileStore, is troublesome and doesn't seem to have any rational justification.""",3,5924,2015/7/27 12:27,2015/4/16 2:07,2015/7/27 12:26,0,MERGED,2,48,3,4,3,negative
2003,Patch Set 1: Code-Review+1 Verified+1(1 comment)Off course Mars reformatted everything :/,1,5933,2015/7/24 17:40,2015/7/24 14:32,2015/7/24 14:32,3,MERGED,1,746,3,7,4,negative
2004,Patch Set 1: Verified-1Moving -m switch before -n or -c is causing problems on Windows. When -m is the first in the order then it does not return debugger module in the result list although it is installed :-(. Not sure yet how it affects Linux.,1,5933,2015/7/24 17:46,2015/7/24 14:32,2015/7/24 14:32,3,MERGED,1,746,3,7,4,negative
2007,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/rcptt/job/rcptt-all-gerrit/857/ : UNSTABLE,1,5942,2015/7/23 15:43,2015/7/23 12:00,2015/7/23 12:00,3,MERGED,1,2,2,3,2,negative
2008,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/rcptt/job/rcptt-all-gerrit/860/ : UNSTABLE,2,5942,2015/7/24 9:23,2015/7/23 12:00,2015/7/24 2:48,6,MERGED,6,12,4,5,2,negative
2009,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/rcptt/job/rcptt-all-gerrit/861/ : UNSTABLE,2,5943,2015/7/24 13:20,2015/7/22 18:20,2015/7/24 2:18,11,MERGED,2,17,4,5,2,negative
2017,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/3046/ : UNSTABLE,1,5955,2015/7/16 8:58,2015/7/16 8:08,2015/7/16 8:08,0,MERGED,2,16,3,4,2,negative
2019,Patch Set 4:Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/7349/ : UNSTABLE,4,5959,2015/7/25 13:58,2015/7/25 10:07,2015/7/25 13:35,0,MERGED,1,75,3,6,4,negative
2021,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/3065/ : UNSTABLE,1,5962,2015/7/18 7:20,2015/7/18 5:28,2015/7/18 5:28,1,MERGED,2,25,3,4,3,negative
2023,Patch Set 3:Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/7341/ : UNSTABLE,3,5963,2015/7/25 0:42,2015/7/24 20:08,2015/7/24 22:53,1,MERGED,5,51,3,6,4,negative
2025,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/7331/ : UNSTABLE,2,5963,2015/7/24 20:59,2015/7/24 20:08,2015/7/24 20:13,0,MERGED,5,51,4,5,4,negative
2026,Patch Set 3: Code-Review-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/3100/ : UNSTABLE,3,5965,2015/7/25 1:55,2015/7/19 2:21,2015/7/25 1:09,0,MERGED,2,411,3,5,3,negative
2027,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/3068/ : UNSTABLE,1,5965,2015/7/19 7:23,2015/7/19 2:21,2015/7/19 2:21,5,MERGED,2,405,3,4,3,negative
2036,"Patch Set 8:This is a snark free reply, to me this is really sweeping the problem under the rug. If we're going to fix this, it should be fixed. :(",8,5988,2015/7/16 14:01,2015/6/30 22:49,2015/7/15 22:08,15,MERGED,4,93,4,17,10,negative
2045,"Patch Set 1:The copyright headers are a little funky, I think they need to be unified.",1,5990,2015/2/18 22:27,2015/2/9 3:34,2015/2/10 1:18,213,MERGED,42,3514,3,11,13,negative
2058,"Patch Set 2: Code-Review-1I applies this patch on top of my ""ignore flaky tests"" one, and ran a custom test suite with:  TracingPerspectiveChecker.class  ColorsViewTest.class  FilterViewerTest.classin this order. But still got a failure, here is the error ouput: http://pastebin.com/dkjsb0gWThat was in my local Xephyr/metacity/GTK2.",2,5997,2015/7/13 21:03,2015/7/11 16:30,2015/7/11 16:58,52,MERGED,4,18,4,16,3,negative
2059,"Patch Set 2:> I applies this patch on top of my ""ignore flaky tests"" one, and ran > a custom test suite with: >  > TracingPerspectiveChecker.class > ColorsViewTest.class > FilterViewerTest.class >  > in this order. But still got a failure, here is the error ouput: > http://pastebin.com/dkjsb0gW >  > That was in my local Xephyr/metacity/GTK2.that failure is unrelated to this patch, AFAICT",2,5997,2015/7/13 23:59,2015/7/11 16:30,2015/7/11 16:58,55,MERGED,4,18,4,16,3,negative
2060,"Patch Set 2:> > I applies this patch on top of my ""ignore flaky tests"" one, and > ran > > a custom test suite with: > > > > TracingPerspectiveChecker.class > > ColorsViewTest.class > > FilterViewerTest.class > > > > in this order. But still got a failure, here is the error ouput: > > http://pastebin.com/dkjsb0gW > > > > That was in my local Xephyr/metacity/GTK2. >  > that failure is unrelated to this patch, AFAICTBecause the first failure is not testPerspectiveComplete",2,5997,2015/7/14 0:03,2015/7/11 16:30,2015/7/11 16:58,55,MERGED,4,18,4,16,3,negative
2062,"Patch Set 2:> Nevermind then, I thought it was that error it was supposed to fix. > I'm just trying to see if we can reproduce a test case that exposes > the problem this patch fixes.Try 1.colors view test 2.filter view test 3.the perspective checkeryou shouldn't even need to loop it and it should fail (without the patch). Sorry I can't test what I am suggesting right now :p",2,5997,2015/7/15 14:01,2015/7/11 16:30,2015/7/11 16:58,93,MERGED,4,18,4,16,3,negative
2069,Patch Set 1:Build Unstable https://hudson.eclipse.org/rcptt/job/rcptt-all-gerrit/850/ : UNSTABLE,1,6029,2015/7/15 13:11,2015/7/15 6:01,2015/7/15 6:01,7,MERGED,1,6,3,5,1,negative
2071,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/rcptt/job/rcptt-all-gerrit/849/ : UNSTABLE,1,6032,2015/7/15 9:24,2015/7/15 5:42,2015/7/15 5:42,3,MERGED,5,24,2,5,1,negative
2074,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/scout/job/org.eclipse.scout.rt_gerrit/2676/ : UNSTABLE,1,6040,2015/7/15 8:57,2015/7/15 8:27,2015/7/15 8:42,0,MERGED,1,4,2,4,2,negative
2076,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/scout/job/org.eclipse.scout.sdk_gerrit/116/ : UNSTABLE,1,6044,2015/7/15 9:33,2015/7/15 9:29,2015/7/15 9:29,0,MERGED,4,8,2,5,1,negative
2077,Patch Set 3: Code-Review-1Build Unstable https://hudson.eclipse.org/etrice/job/etrice-gerrit/317/ : UNSTABLE,3,6047,2015/7/14 16:27,2015/7/14 15:51,2015/7/14 16:20,0,MERGED,107,56010,2,3,5,negative
2080,Patch Set 2:Build Unstable https://hudson.eclipse.org/platform/job/eclipse.platform.ui-Gerrit/6013/ : UNSTABLE,2,6058,2015/7/15 7:48,2015/7/13 19:59,2015/7/15 6:51,0,MERGED,2,10,2,4,2,negative
2082,Patch Set 2:Build Unstable https://hudson.eclipse.org/platform/job/eclipse.platform.ui-Gerrit/6012/ : UNSTABLE,2,6060,2015/7/15 7:21,2015/7/13 19:58,2015/7/15 6:51,0,MERGED,7,81,2,4,2,negative
2083,"Patch Set 6: Code-Review-1After applying patch set 6 locally, the application model editor is not usable anymore. I get exceptions on almost every click in the tree.!ENTRY org.eclipse.jface 4 2 2015-05-27 13:04:40.745!MESSAGE Problems occurred when invoking code from plug-in: ""org.eclipse.jface"".!STACK 0java.lang.IllegalArgumentException: Argument not valid	at org.eclipse.swt.SWT.error(SWT.java:4472)	at org.eclipse.swt.SWT.error(SWT.java:4406)	at org.eclipse.swt.SWT.error(SWT.java:4377)	at org.eclipse.swt.widgets.Widget.error(Widget.java:482)	at org.eclipse.swt.widgets.TableItem.setImage(TableItem.java:1073)	at org.eclipse.jface.viewers.TableViewerRow.setImage(TableViewerRow.java:108)	at org.eclipse.jface.viewers.ViewerCell.setImage(ViewerCell.java:169)	at org.eclipse.e4.tools.emf.ui.internal.common.ComponentLabelProvider.update(ComponentLabelProvider.java:104)	at org.eclipse.jface.viewers.ViewerColumn.refresh(ViewerColumn.java:154)	at org.eclipse.jface.viewers.AbstractTableViewer.doUpdateItem(AbstractTableViewer.java:385)",6,6061,2015/5/27 11:07,2015/4/23 15:35,2015/5/26 14:16,20,MERGED,104,2880,3,4,13,negative
2084,Patch Set 1:I don't understand why code formatter sucks like this !!?? I changed only the way to get images and not the tabs in the file... Any Idea ?,1,6061,2015/4/23 15:40,2015/4/23 15:35,2015/4/23 15:35,0,MERGED,104,2880,1,3,13,negative
2085,"Patch Set 7:Dirk, For me it works well..and I can not reproduce it... :/Do you have the full trace ? I can not see it totally... Could you attach in the mail a screenshot of the failure ? Thanks",7,6061,2015/5/27 14:50,2015/4/23 15:35,2015/5/27 14:31,0,MERGED,104,2880,3,5,13,negative
2087,"Patch Set 8: Verified+1 Code-Review+1Really sorry to have delivered this ugly code before... It is fixed. I managed a static image registry instead of having one per editor (what a mistake ! )But I found another bug which has no link with this one : when we double click on the Application.e4xmi file it opens the editor, but then, the package explorer has lost its focus, and if we click on another file its editor is not opened unless we select again the package explorer view !  -> I open a bug for this",8,6061,2015/5/27 16:04,2015/4/23 15:35,2015/5/27 16:01,0,MERGED,104,2895,3,8,13,negative
2090,"Patch Set 5:I am confused...I attached two new screenshots to Bugzilla:- Existing color scheme in preferences of the PDE Editor's XML Hightlighting: https://bugs.eclipse.org/bugs/attachment.cgi?id=255105- Proposed color scheme in preferences for the Ant Editor: https://bugs.eclipse.org/bugs/attachment.cgi?id=255107IMHO, they fit together very well. Let me know for which syntax element exactly you see misalignment.",5,6062,2015/7/10 9:38,2015/6/30 13:22,2015/7/9 8:13,25,MERGED,3,45,2,5,5,negative
2091,"Patch Set 5: Code-Review+2 Verified+1Sorry for the confusion, Few letters gave me the incorrect impression that PDE does not have bold letters.",5,6062,2015/7/15 6:08,2015/6/30 13:22,2015/7/9 8:13,141,MERGED,3,45,2,5,5,negative
2093,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/2766/ : UNSTABLE,2,6064,2015/5/7 19:07,2015/4/15 18:07,2015/5/7 18:21,0,MERGED,1,8,1,2,5,negative
2094,"Patch Set 1:> Builds are failing all the time now.  In https://bugs.eclipse.org/bugs/show_bug.cgi?id=464947#c71 > David Williams recommends: > ""try tycho 0.23.0-SNAPSHOT and cbi plugins (jarsigner) > 1.1.2-SNAPSHOT"" >  > Is this patch ok to be committed?Can we try upgrading jarsigner first? I've had some bad experience being on Tycho snaphosts as it changes rapidly. I'll try to reproduce this locally as well.",1,6064,2015/4/27 14:36,2015/4/15 18:07,2015/4/15 18:07,284,MERGED,1,8,3,8,5,negative
2095,"Patch Set 1:> > Builds are failing all the time now.  In https://bugs.eclipse.org/bugs/show_bug.cgi?id=464947#c71 > > David Williams recommends: > > ""try tycho 0.23.0-SNAPSHOT and cbi plugins (jarsigner) > > 1.1.2-SNAPSHOT"" > > > > Is this patch ok to be committed? >  > Can we try upgrading jarsigner first? I've had some bad experience > being on Tycho snaphosts as it changes rapidly. I'll try to > reproduce this locally as well.FYI, I'm investigating this here: https://git.eclipse.org/r/#/c/46572/",1,6064,2015/4/27 15:33,2015/4/15 18:07,2015/4/15 18:07,285,MERGED,1,8,3,8,5,negative
2101,Patch Set 4: Code-Review-1Build Unstable https://hudson.eclipse.org/ecp/job/gerrit/1396/ : UNSTABLE,4,6091,2015/7/14 11:06,2015/7/14 9:13,2015/7/14 10:13,0,MERGED,10,318,2,5,6,negative
2102,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/ecp/job/gerrit/1393/ : UNSTABLE,2,6092,2015/7/14 9:45,2015/7/14 9:13,2015/7/14 9:14,0,MERGED,6,200,2,3,4,negative
2103,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/ecp/job/gerrit/1389/ : UNSTABLE,1,6092,2015/7/14 9:05,2015/7/14 7:55,2015/7/14 8:37,0,MERGED,6,197,2,3,4,negative
2104,Patch Set 1: Code-Review-1I still do not get the Quickfix for the example described in this bug with this change.,1,6095,2015/5/27 13:39,2015/5/27 12:33,2015/5/27 12:33,1,MERGED,2,63,4,8,2,negative
2105,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/ecp/job/gerrit/1378/ : UNSTABLE,1,6096,2015/7/6 14:51,2015/7/6 14:23,2015/7/6 14:23,0,MERGED,1,84,2,3,2,negative
2106,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/7281/ : UNSTABLE,1,6098,2015/7/6 19:28,2015/7/6 19:05,2015/7/6 19:05,0,MERGED,2,8,2,12,2,negative
2107,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/7283/ : UNSTABLE,1,6098,2015/7/6 21:07,2015/7/6 19:05,2015/7/6 19:05,2,MERGED,2,8,2,12,2,negative
2108,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/7284/ : UNSTABLE,1,6098,2015/7/6 21:33,2015/7/6 19:05,2015/7/6 19:05,2,MERGED,2,8,2,12,2,negative
2109,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/7285/ : UNSTABLE,1,6098,2015/7/6 22:02,2015/7/6 19:05,2015/7/6 19:05,2,MERGED,2,8,2,12,2,negative
2110,Patch Set 2:Build Unstable https://hudson.eclipse.org/mylyn/job/gerrit-mylyn-reviews/929/ : UNSTABLE,2,6099,2015/7/6 23:28,2015/7/6 20:53,2015/7/6 23:09,0,MERGED,3,6,2,4,2,negative
2111,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/mylyn/job/gerrit-mylyn-reviews/928/ : UNSTABLE,1,6099,2015/7/6 21:13,2015/7/6 20:53,2015/7/6 20:53,0,MERGED,3,6,3,6,2,negative
2112,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/mylyn/job/gerrit-mylyn-reviews/927/ : UNSTABLE,1,6103,2015/7/6 20:48,2015/7/6 20:29,2015/7/6 20:29,0,MERGED,1,4,2,7,1,negative
2113,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/7175/ : UNSTABLE,1,6105,2015/6/26 14:13,2015/6/26 13:53,2015/6/26 13:53,0,MERGED,3,154,2,3,4,negative
2114,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/7176/ : UNSTABLE,2,6105,2015/6/26 14:30,2015/6/26 13:53,2015/6/26 13:54,0,MERGED,3,154,2,3,4,negative
2115,Patch Set 6: I would prefer that you didn't submit thisBuild Unstable https://hudson.eclipse.org/sandbox/job/mylyn-docs-gerrit/89/ : UNSTABLE,6,6106,2012/10/17 19:25,2012/10/17 19:01,2012/10/17 19:01,0,MERGED,6,77,2,3,12,negative
2116,Patch Set 8: Code-Review-1Build Unstable https://hudson.eclipse.org/mylyn/job/gerrit-mylyn-docs/570/ : UNSTABLE,8,6106,2015/6/27 6:10,2015/6/27 6:01,2015/6/27 6:01,0,MERGED,6,69,2,3,12,negative
2119,Patch Set 9: Code-Review-1Build Unstable https://hudson.eclipse.org/mylyn/job/gerrit-mylyn-docs/571/ : UNSTABLE,9,6106,2015/6/27 7:57,2015/6/27 7:46,2015/6/27 7:46,0,MERGED,6,67,2,3,12,negative
2120,Patch Set 1:Build Unstable https://hudson.eclipse.org/rcptt/job/rcptt-all-gerrit/848/ : UNSTABLE,1,6119,2015/7/6 13:22,2015/7/6 9:48,2015/7/6 9:48,3,MERGED,3,6,3,5,1,negative
2123,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/scout/job/org.eclipse.scout.rt_gerrit/2650/ : UNSTABLE,1,6134,2015/7/3 15:14,2015/7/3 14:57,2015/7/3 14:57,0,MERGED,3,605,2,3,4,negative
2124,Patch Set 2:Build Unstable https://hudson.eclipse.org/rcptt/job/rcptt-all-gerrit/847/ : UNSTABLE,2,6135,2015/7/6 7:51,2015/7/1 5:53,2015/7/6 5:14,2,MERGED,1,4,2,4,2,negative
2125,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/rcptt/job/rcptt-all-gerrit/843/ : UNSTABLE,1,6135,2015/7/1 9:31,2015/7/1 5:53,2015/7/1 5:53,3,MERGED,1,4,3,5,2,negative
2131,Patch Set 3: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/7250/ : UNSTABLE,3,6142,2015/7/2 8:12,2015/6/23 8:52,2015/7/2 7:50,0,MERGED,7,361,3,5,8,negative
2132,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/7239/ : UNSTABLE,1,6142,2015/7/1 6:51,2015/6/23 8:52,2015/7/1 6:28,0,MERGED,7,374,2,6,8,negative
2133,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/7240/ : UNSTABLE,1,6142,2015/7/1 7:18,2015/6/23 8:52,2015/7/1 6:28,0,MERGED,7,374,2,6,8,negative
2134,Patch Set 6: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/7261/ : UNSTABLE,6,6142,2015/7/4 18:27,2015/6/23 8:52,2015/7/4 17:43,0,MERGED,7,360,2,3,8,negative
2135,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/7249/ : UNSTABLE,2,6142,2015/7/2 7:11,2015/6/23 8:52,2015/7/2 6:48,0,MERGED,7,374,1,2,8,negative
2136,Patch Set 4: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/7257/ : UNSTABLE,4,6142,2015/7/4 8:12,2015/6/23 8:52,2015/7/4 7:49,0,MERGED,7,361,1,4,8,negative
2137,Patch Set 4: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/7258/ : UNSTABLE,4,6142,2015/7/4 8:38,2015/6/23 8:52,2015/7/4 7:49,0,MERGED,7,361,1,4,8,negative
2138,Patch Set 5: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/7259/ : UNSTABLE,5,6142,2015/7/4 14:22,2015/6/23 8:52,2015/7/4 13:58,0,MERGED,7,360,3,4,8,negative
2139,"Patch Set 5: Code-Review-1Max, I think you have found a bug in gitflow plugin with your tests. I think (I haven't checked this) that if gitflow contributes adapters to files, they could make the handler go crazy by supplying repository *also* for external links.Can you please check this? I can't believe the test failure we see is occasional one. This mist be a hiden bug.",5,6142,2015/7/4 14:27,2015/6/23 8:52,2015/7/4 13:58,0,MERGED,7,360,3,4,8,negative
2141,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/7254/ : UNSTABLE,1,6158,2015/7/3 23:23,2015/7/3 22:42,2015/7/3 22:42,0,MERGED,2,32,2,6,2,negative
2143,Patch Set 5: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/7201/ : UNSTABLE,5,6159,2015/6/28 20:00,2015/6/7 22:46,2015/6/28 19:10,0,MERGED,19,391,2,8,12,negative
2144,Patch Set 5: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/7205/ : UNSTABLE,5,6159,2015/6/28 21:16,2015/6/7 22:46,2015/6/28 19:10,2,MERGED,19,391,2,8,12,negative
2145,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/7104/ : UNSTABLE,1,6159,2015/6/7 23:04,2015/6/7 22:46,2015/6/7 22:46,0,MERGED,10,142,2,6,12,negative
2146,Patch Set 3: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/7166/ : UNSTABLE,3,6159,2015/6/24 22:34,2015/6/7 22:46,2015/6/24 22:17,0,MERGED,19,392,2,4,12,negative
2148,"Patch Set 1: Verified-1I hate to do this, but I think this needs validation on windows, mac, gtk2 and gtk3... can you do this? I will do a bit.",1,6169,2015/6/30 1:31,2015/6/26 15:03,2015/6/29 22:06,3,MERGED,3,80,4,9,1,negative
2155,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/6852/ : UNSTABLE,1,6207,2015/3/20 0:45,2015/3/15 22:10,2015/3/19 23:37,1,MERGED,2,4,2,7,4,negative
2163,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/7146/ : UNSTABLE,2,6242,2015/6/20 23:08,2015/6/20 22:35,2015/6/20 22:41,0,MERGED,24,440,3,7,3,negative
2164,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/7140/ : UNSTABLE,2,6243,2015/6/20 16:28,2015/6/20 9:18,2015/6/20 16:11,0,MERGED,4,18,2,7,5,negative
2165,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/7141/ : UNSTABLE,2,6243,2015/6/20 17:09,2015/6/20 9:18,2015/6/20 16:11,0,MERGED,4,18,2,7,5,negative
2166,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/rcptt/job/rcptt-all-gerrit/811/ : UNSTABLE,2,6250,2015/6/16 20:40,2015/6/16 12:13,2015/6/16 13:16,7,MERGED,1,4,2,3,4,negative
2167,Patch Set 3: Code-Review-1Build Unstable https://hudson.eclipse.org/rcptt/job/rcptt-all-gerrit/815/ : UNSTABLE,3,6250,2015/6/18 12:01,2015/6/16 12:13,2015/6/18 8:29,3,MERGED,2,7,2,3,4,negative
2168,Patch Set 4: Code-Review-1Build Unstable https://hudson.eclipse.org/rcptt/job/rcptt-all-gerrit/819/ : UNSTABLE,4,6250,2015/6/22 10:19,2015/6/16 12:13,2015/6/22 6:46,3,MERGED,17,42,4,5,4,negative
2174,Patch Set 9: Code-Review-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/2939/ : UNSTABLE,9,6280,2015/6/15 14:32,2015/2/18 18:30,2015/6/15 13:19,1,MERGED,1,14,2,6,9,negative
2175,Patch Set 6: Code-Review-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/2528/ : UNSTABLE,6,6280,2015/3/31 1:24,2015/2/18 18:30,2015/3/31 0:10,1,MERGED,1,14,3,6,9,negative
2176,Patch Set 5: Code-Review-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/2299/ : UNSTABLE,5,6280,2015/2/21 2:42,2015/2/18 18:30,2015/2/21 1:57,0,MERGED,1,10,3,5,9,negative
2177,Patch Set 8: Code-Review-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/2687/ : UNSTABLE,8,6280,2015/4/24 19:00,2015/2/18 18:30,2015/4/24 17:33,1,MERGED,1,14,2,5,9,negative
2178,"Patch Set 4:(1 comment)Oh sorry, I had left the comment as a draft.",4,6280,2015/3/19 3:09,2015/2/18 18:30,2015/2/20 14:48,636,MERGED,1,10,3,6,9,negative
2179,"Patch Set 10: Code-Review-1(2 comments)The rebase was incredibly messy, some changes may have been lost. Pawel, please check that the latest patch contains everything you want.The menu should show all available messages, read or unread and highlight those that are unread.",10,6283,2015/6/9 5:34,2015/6/9 5:24,2015/6/9 5:29,0,MERGED,16,416,2,4,30,negative
